FIPS,Year,CancerDeaths,Population
19083,1984,21,19345
19083,1985,23,18891
19083,1986,30,18256
19083,1987,33,17630
19085,1979,20,15301
19085,1980,17,15029
19085,1981,21,14785
19085,1982,28,14647
19085,1983,20,14394
19085,1984,11,14241
19085,1985,19,14064
19085,1986,19,13937
19085,1987,27,13756
19087,1979,27,17582
19087,1980,23,17584
19087,1981,21,17445
19087,1982,31,17309
19087,1983,25,17156
19087,1984,22,17144
19087,1985,28,17358
19087,1986,13,17449
19087,1987,34,17499
19089,1979,10,10190
19089,1980,8,10141
19089,1981,29,9983
19089,1982,10,9879
19089,1983,20,9728
19089,1984,11,9777
19089,1985,18,9479
19089,1986,10,9203
19089,1987,11,9043
19091,1979,17,11455
19091,1980,22,11352
19091,1981,12,11271
19091,1982,15,11040
19091,1983,14,10968
19091,1984,15,10863
19091,1985,16,10626
19091,1986,11,10269
19091,1987,13,9937
19093,1979,11,8309
19093,1980,16,8142
19093,1981,12,8121
19093,1982,8,7932
19093,1983,16,8002
19093,1984,9,7989
19093,1985,11,7926
19093,1986,4,7754
19093,1987,10,7544
19095,1979,12,14647
19095,1980,19,14297
19095,1981,19,14247
19095,1982,23,13961
19095,1983,18,13891
19095,1984,16,13881
19095,1985,18,13785
19095,1986,13,13642
19095,1987,18,13378
19097,1979,24,21092
19097,1980,26,21137
19097,1981,29,20894
19097,1982,30,20633
19097,1983,27,20512
19097,1984,24,20339
19097,1985,23,20063
19097,1986,29,19536
19097,1987,25,19223
19099,1979,38,34653
19099,1980,48,34262
19099,1981,46,33820
19099,1982,43,33467
19099,1983,65,32914
19099,1984,45,32703
19099,1985,40,32383
19099,1986,45,32193
19099,1987,50,32106
19101,1979,21,15164
19101,1980,18,15202
19101,1981,26,14975
19101,1982,13,15166
19101,1983,16,15023
19101,1984,11,15231
19101,1985,32,15170
19101,1986,12,15094
19101,1987,14,15072
19103,1979,53,79090
19103,1980,52,79401
19103,1981,60,81322
19103,1982,69,82134
19103,1983,71,83380
19103,1984,62,84680
19103,1985,67,85830
19103,1986,69,86559
19103,1987,70,87580
19105,1979,26,19247
19105,1980,21,19255
19105,1981,40,18943
19105,1982,26,18766
19105,1983,18,18641
19105,1984,16,18579
19105,1985,24,18342
19105,1986,33,17943
19105,1987,23,17615
19107,1979,23,11938
19107,1980,22,11792
19107,1981,16,11622
19107,1982,18,11434
19107,1983,18,11379
19107,1984,20,11304
19107,1985,16,11160
19107,1986,11,10874
19107,1987,15,10667
19109,1979,23,20542
19109,1980,30,20458
19109,1981,26,19988
19109,1982,31,19662
19109,1983,21,19450
19109,1984,24,19182
19109,1985,25,18719
19109,1986,25,18013
19109,1987,24,17470
19111,1979,49,40894
19111,1980,73,40601
19111,1981,63,39982
19111,1982,62,39586
19111,1983,58,39157
19111,1984,57,38786
19111,1985,62,38026
19111,1986,62,37437
19111,1987,56,36788
19113,1979,173,160742
19113,1980,160,162617
19113,1981,187,161125
19113,1982,164,159403
19113,1983,184,157512
19113,1984,179,157267
19113,1985,204,156681
19113,1986,202,155748
19113,1987,195,155754
19115,1979,11,11416
19115,1980,16,11309
19115,1981,15,11397
19115,1982,19,11229
19115,1983,17,11190
19115,1984,12,11179
19115,1985,9,10964
19115,1986,17,10794
19115,1987,14,10809
19117,1979,15,9575
19117,1980,9,9493
19117,1981,14,9390
19117,1982,14,9400
19117,1983,11,9141
19117,1984,7,9114
19117,1985,15,8825
19117,1986,10,8602
19117,1987,4,8422
19119,1979,15,11984
19119,1980,13,12026
19119,1981,13,11912
19119,1982,11,11770
19119,1983,13,11779
19119,1984,22,11608
19119,1985,22,11383
19119,1986,14,11061
19119,1987,13,10900
19121,1979,12,11843
19121,1980,15,11577
19121,1981,17,11430
19121,1982,21,11385
19121,1983,22,11230
19121,1984,15,11144
19121,1985,21,11123
19121,1986,20,11108
19121,1987,10,11114
19123,1979,44,21307
19123,1980,26,21191
19123,1981,27,20830
19123,1982,37,20562
19123,1983,26,20303
19123,1984,27,20400
19123,1985,33,20112
19123,1986,29,19911
19123,1987,18,19709
19125,1979,23,27314
19125,1980,30,27755
19125,1981,31,27845
19125,1982,39,27919
19125,1983,38,27627
19125,1984,45,27539
19125,1985,35,27429
19125,1986,36,27254
19125,1987,30,27387
19127,1979,60,39120
19127,1980,50,39136
19127,1981,51,39176
19127,1982,53,39051
19127,1983,54,38711
19127,1984,57,38104
19127,1985,51,37365
19127,1986,44,36661
19127,1987,74,35712
19129,1979,13,12885
19129,1980,11,12674
19129,1981,15,12754
19129,1982,16,12573
19129,1983,13,12544
19129,1984,14,12510
19129,1985,20,12504
19129,1986,22,12396
19129,1987,19,12371
19131,1979,15,11276
19131,1980,15,11244
19131,1981,15,10992
19131,1982,20,10790
19131,1983,20,10700
19131,1984,18,10425
19131,1985,18,10257
19131,1986,13,10074
19131,1987,18,9930
19133,1979,14,11173
19133,1980,20,10667
19133,1981,15,10445
19133,1982,10,10302
19133,1983,21,10301
19133,1984,20,10042
19133,1985,20,9645
19133,1986,13,9355
19133,1987,16,9133
19135,1979,16,8848
19135,1980,14,8422
19135,1981,19,8319
19135,1982,16,8138
19135,1983,21,8048
19135,1984,13,7905
19135,1985,14,7781
19135,1986,13,7556
19135,1987,10,7447
19137,1979,22,12283
19137,1980,10,12206
19137,1981,17,12101
19137,1982,19,11871
19137,1983,15,11832
19137,1984,26,11829
19137,1985,19,11477
19137,1986,22,10989
19137,1987,17,10752
19139,1979,48,38376
19139,1980,57,38277
19139,1981,58,38764
19139,1982,44,39122
19139,1983,48,38742
19139,1984,50,38453
19139,1985,41,38025
19139,1986,43,37628
19139,1987,44,37075
19141,1979,21,15672
19141,1980,31,15562
19141,1981,15,15523
19141,1982,16,15377
19141,1983,24,15385
19141,1984,19,15136
19141,1985,20,14741
19141,1986,16,14346
19141,1987,24,14008
19143,1979,10,7840
19143,1980,13,7710
19143,1981,18,7580
19143,1982,8,7434
19143,1983,8,7433
19143,1984,11,7335
19143,1985,7,7057
19143,1986,4,6818
19143,1987,10,6641
19145,1979,30,17612
19145,1980,25,17279
19145,1981,24,17115
19145,1982,20,16791
19145,1983,25,16538
19145,1984,24,16348
19145,1985,22,16014
19145,1986,30,15500
19145,1987,25,15190
19147,1979,14,11960
19147,1980,11,11772
19147,1981,16,11692
19147,1982,20,11472
19147,1983,17,11421
19147,1984,15,11078
19147,1985,22,10819
19147,1986,19,10263
19147,1987,25,9873
19149,1979,34,23412
19149,1980,36,23154
19149,1981,15,23255
19149,1982,19,22736
19149,1983,30,22596
19149,1984,31,22368
19149,1985,28,21896
19149,1986,25,21820
19149,1987,21,21725
19151,1979,19,10641
19151,1980,14,10322
19151,1981,18,10105
19151,1982,18,9912
19151,1983,17,9871
19151,1984,13,9772
19151,1985,19,9691
19151,1986,15,9291
19151,1987,10,8949
19153,1979,331,289940
19153,1980,361,290721
19153,1981,368,291873
19153,1982,374,291129
19153,1983,377,291936
19153,1984,381,292979
19153,1985,389,294098
19153,1986,408,294893
19153,1987,391,297586
19155,1979,102,82323
19155,1980,115,82400
19155,1981,136,82045
19155,1982,101,81554
19155,1983,100,81050
19155,1984,119,81101
19155,1985,116,80260
19155,1986,109,79560
19155,1987,113,79062
19157,1979,23,17784
19157,1980,26,17948
19157,1981,20,17896
19157,1982,13,17700
19157,1983,19,17627
19157,1984,37,17387
19157,1985,31,17431
19157,1986,31,17231
19157,1987,17,17214
19159,1979,14,5499
19159,1980,8,5513
19159,1981,6,5465
19159,1982,9,5489
19159,1983,9,5357
19159,1984,4,5324
19159,1985,8,5151
19159,1986,3,4908
19159,1987,9,4791
19161,1979,17,13105
19161,1980,15,12890
19161,1981,26,12756
19161,1982,19,12430
19161,1983,30,12140
19161,1984,22,11964
19161,1985,12,11755
19161,1986,11,11399
19161,1987,13,11203
19163,1979,209,154027
19163,1980,178,154396
19163,1981,191,154130
19163,1982,161,153306
19163,1983,202,150943
19163,1984,199,149768
19163,1985,173,147888
19163,1986,185,145843
19163,1987,179,143824
19165,1979,12,13613
19165,1980,17,13924
19165,1981,20,13623
19165,1982,19,13589
19165,1983,15,13391
19165,1984,15,13453
19165,1985,17,12909
19165,1986,13,12491
19165,1987,15,12173
19167,1979,30,28825
19167,1980,33,29083
19167,1981,21,28844
19167,1982,29,28677
19167,1983,30,28815
19167,1984,32,28661
19167,1985,36,28477
19167,1986,30,27923
19167,1987,29,27585
19169,1979,53,68882
19169,1980,42,69685
19169,1981,52,70126
19169,1982,53,69474
19169,1983,45,70443
19169,1984,37,70469
19169,1985,47,71015
19169,1986,61,70814
19169,1987,53,70064
19171,1979,27,18398
19171,1980,26,18014
19171,1981,25,17760
19171,1982,30,17619
19171,1983,25,17425
19171,1984,24,17347
19171,1985,26,16998
19171,1986,25,16528
19171,1987,20,16129
19173,1979,15,7513
19173,1980,19,7533
19173,1981,7,7462
19173,1982,15,7455
19173,1983,10,7316
19173,1984,13,7195
19173,1985,8,6949
19173,1986,13,6683
19173,1987,10,6520
19175,1979,19,12978
19175,1980,13,12720
19175,1981,14,12698
19175,1982,19,12550
19175,1983,23,12456
19175,1984,18,12264
19175,1985,15,11915
19175,1986,18,11716
19175,1987,18,11617
19177,1979,19,7804
19177,1980,13,7896
19177,1981,10,7889
19177,1982,13,7753
19177,1983,13,7648
19177,1984,4,7528
19177,1985,12,7350
19177,1986,15,7208
19177,1987,18,7093
19179,1979,75,37823
19179,1980,63,37393
19179,1981,64,36970
19179,1982,53,36415
19179,1983,67,35973
19179,1984,66,35754
19179,1985,51,35015
19179,1986,58,34007
19179,1987,48,33106
19181,1979,23,32786
19181,1980,29,33366
19181,1981,33,33375
19181,1982,29,33087
19181,1983,21,33034
19181,1984,32,33092
19181,1985,30,33085
19181,1986,24,33137
19181,1987,34,33262
19183,1979,28,18814
19183,1980,23,18567
19183,1981,20,18525
19183,1982,20,18380
19183,1983,22,18160
19183,1984,24,18114
19183,1985,21,18005
19183,1986,16,17840
19183,1987,20,17738
19185,1979,14,7276
19185,1980,7,7292
19185,1981,13,7157
19185,1982,11,7013
19185,1983,17,6915
19185,1984,13,6867
19185,1985,12,6598
19185,1986,8,6419
19185,1987,9,6289
19187,1979,50,42905
19187,1980,55,42914
19187,1981,54,42297
19187,1982,55,41739
19187,1983,58,40875
19187,1984,52,40198
19187,1985,53,39418
19187,1986,40,38349
19187,1987,66,37774
19189,1979,11,12540
19189,1980,12,12002
19189,1981,11,11635
19189,1982,17,11497
19189,1983,15,11467
19189,1984,18,11509
19189,1985,11,11394
19189,1986,7,11160
19189,1987,14,10853
19191,1979,14,20801
19191,1980,22,20438
19191,1981,26,20426
19191,1982,26,20320
19191,1983,23,20261
19191,1984,25,20183
19191,1985,27,19910
19191,1986,26,19613
19191,1987,28,19415
19193,1979,142,96455
19193,1980,120,94891
19193,1981,115,95076
19193,1982,138,94293
19193,1983,135,93506
19193,1984,102,93371
19193,1985,109,92599
19193,1986,114,91043
19193,1987,91,90402
19195,1979,7,8499
19195,1980,15,8281
19195,1981,11,8203
19195,1982,11,8124
19195,1983,11,8012
19195,1984,8,7960
19195,1985,10,7846
19195,1986,11,7597
19195,1987,9,7317
19197,1979,20,15044
19197,1980,21,15008
19197,1981,24,14711
19197,1982,28,14444
19197,1983,19,14335
19197,1984,18,14325
19197,1985,28,13912
19197,1986,21,13339
19197,1987,21,12945
20001,1979,27,14445
20001,1980,26,14298
20001,1981,12,14212
20001,1982,15,14228
20001,1983,15,14393
20001,1984,22,14440
20001,1985,22,14052
20001,1986,23,13744
20001,1987,19,13385
20003,1979,13,7901
20003,1980,11,7931
20003,1981,6,7696
20003,1982,22,7696
20003,1983,13,7725
20003,1984,8,7598
20003,1985,18,7247
20003,1986,11,7103
20003,1987,13,7031
20005,1979,20,17208
20005,1980,18,17150
20005,1981,27,17134
20005,1982,21,16907
20005,1983,28,16451
20005,1984,20,16280
20005,1985,27,16120
20005,1986,24,15896
20005,1987,18,15809
20007,1979,10,6087
20007,1980,9,6024
20007,1981,13,6041
20007,1982,14,6186
20007,1983,13,6307
20007,1984,7,6278
20007,1985,11,6184
20007,1986,8,5979
20007,1987,10,5602
20009,1979,35,29668
20009,1980,37,29600
20009,1981,42,30381
20009,1982,38,31113
20009,1983,38,30995
20009,1984,50,30971
20009,1985,44,30703
20009,1986,46,29903
20009,1987,41,28560
20011,1979,34,14183
20011,1980,25,14521
20011,1981,20,14455
20011,1982,13,14347
20011,1983,27,14422
20011,1984,33,14226
20011,1985,20,13947
20011,1986,28,13878
20011,1987,15,13595
20013,1979,18,10633
20013,1980,16,10684
20013,1981,16,10352
20013,1982,14,10315
20013,1983,12,10294
20013,1984,20,10175
20013,1985,17,9920
20013,1986,17,9813
20013,1987,16,9782
20015,1979,50,40984
20015,1980,44,42443
20015,1981,53,43636
20015,1982,49,44569
20015,1983,53,44695
20015,1984,58,44766
20015,1985,60,45137
20015,1986,57,45552
20015,1987,52,46543
20017,1979,5,2971
20017,1980,5,2960
20017,1981,4,2862
20017,1982,4,2847
20017,1983,3,2892
20017,1984,3,2890
20017,1985,5,2798
20017,1986,5,2716
20017,1987,1,2712
20019,1979,3,4520
20019,1980,6,4475
20019,1981,7,4408
20019,1982,9,4442
20019,1983,12,4509
20019,1984,12,4349
20019,1985,9,4167
20019,1986,10,4094
20019,1987,2,4065
20021,1979,35,20638
20021,1980,40,20748
20021,1981,33,20629
20021,1982,36,20541
20021,1983,29,20609
20021,1984,31,20724
20021,1985,25,20549
20021,1986,31,20458
20021,1987,29,20385
20023,1979,6,3449
20023,1980,8,3336
20023,1981,3,3301
20023,1982,5,3354
20023,1983,6,3366
20023,1984,8,3250
20023,1985,3,3237
20023,1986,1,3168
20023,1987,5,3038
20025,1979,3,2323
20025,1980,5,2314
20025,1981,3,2269
20025,1982,1,2363
20025,1983,5,2341
20025,1985,5,2286
20025,1986,3,2217
20025,1987,8,2171
20027,1979,14,8799
20027,1980,11,8775
20027,1981,18,8438
20027,1982,6,8445
20027,1983,8,8607
20027,1984,22,8423
20027,1985,19,8245
20027,1986,11,8101
20027,1987,16,8085
20029,1979,17,11089
20029,1980,19,11122
20029,1981,18,10834
20029,1982,12,10709
20029,1983,13,10723
20029,1984,19,10563
20029,1985,12,10255
20029,1986,19,10034
20029,1987,18,9872
20031,1979,9,8141
20031,1980,11,8564
20031,1981,7,8321
20031,1982,11,8538
20031,1983,14,8698
20031,1984,10,8629
20031,1985,11,8000
20031,1986,11,7647
20031,1987,14,7538
20033,1979,3,2263
20033,1980,5,2306
20033,1981,4,2218
20033,1982,5,2229
20033,1983,3,2227
20033,1984,1,2216
20033,1985,1,2166
20033,1986,8,2113
20033,1987,2,2063
20035,1979,38,32720
20035,1980,35,34192
20035,1981,45,34546
20035,1982,46,34461
20035,1983,49,34017
20035,1984,54,34213
20035,1985,52,33821
20035,1986,54,33704
20035,1987,45,33452
20037,1979,55,34791
20037,1980,60,34763
20037,1981,64,34883
20037,1982,62,34521
20037,1983,61,34490
20037,1984,70,34293
20037,1985,57,33795
20037,1986,50,33511
20037,1987,45,33099
20039,1979,5,4010
20039,1980,7,3993
20039,1981,6,4026
20039,1982,4,4123
20039,1983,5,4074
20039,1984,2,4056
20039,1985,5,3922
20039,1986,4,3778
20039,1987,5,3645
20041,1979,26,18931
20041,1980,31,18211
20041,1981,22,17891
20041,1982,32,17822
20041,1983,21,17692
20041,1984,25,17447
20041,1985,28,17150
20041,1986,24,16996
20041,1987,32,16978
20043,1979,13,8373
20043,1980,9,8622
20043,1981,10,8498
20043,1982,10,8251
20043,1983,10,8068
20043,1984,13,7988
20043,1985,9,7942
20043,1986,14,7905
20043,1987,8,7743
20045,1979,39,64535
20045,1980,49,65468
20045,1981,45,67336
20045,1982,37,67582
20045,1983,46,67533
20045,1984,50,68188
20045,1985,62,69606
20045,1986,47,71933
20045,1987,44,73383
20047,1979,5,4010
20047,1980,4,3878
20047,1981,5,3709
20047,1982,5,3709
20047,1983,4,3691
20047,1984,7,3671
20047,1985,5,3599
20047,1986,6,3494
20047,1987,4,3467
20049,1979,6,3645
20049,1980,7,3433
20049,1981,5,3278
20049,1982,3,3230
20049,1983,10,3121
20049,1984,9,3036
20049,1985,5,2982
20049,1986,6,2918
20049,1987,7,2855
20051,1979,20,24720
20051,1980,23,25124
20051,1981,28,25867
20051,1982,28,26423
20051,1983,14,26459
20051,1984,23,26572
20051,1985,31,26656
20051,1986,25,26076
20051,1987,24,25078
20053,1979,3,6080
20053,1980,11,5985
20053,1981,12,5825
20053,1982,14,5855
20053,1983,10,5807
20053,1984,8,5802
20053,1985,11,5721
20053,1986,11,5671
20053,1987,7,5670
20055,1979,20,22588
20055,1980,26,23156
20055,1981,16,24617
20055,1982,21,26286
20055,1983,19,28194
20055,1984,25,29049
20055,1985,17,30092
20055,1986,23,30677
20055,1987,20,31005
20057,1979,24,22751
20057,1980,30,23106
20057,1981,22,23914
20057,1982,17,24236
20057,1983,26,24921
20057,1984,32,25416
20057,1985,26,25722
20057,1986,27,25848
20057,1987,25,26183
20059,1979,23,20368
20059,1980,27,20378
20059,1981,26,20194
20059,1982,29,20068
20059,1983,26,20130
20059,1984,31,20169
20059,1985,28,19951
20059,1986,26,19774
20059,1987,22,19821
20061,1979,33,30451
20061,1980,20,29667
20061,1981,23,30803
20061,1982,21,30848
20061,1983,28,31152
20061,1984,30,30603
20061,1985,31,31415
20061,1986,29,31240
20061,1987,38,31045
20063,1979,2,3482
20063,1980,2,3487
20063,1981,4,3420
20063,1982,5,3401
20063,1983,3,3380
20063,1984,2,3357
20063,1985,5,3262
20063,1986,1,3157
20063,1987,4,3065
20065,1979,6,3726
20065,1980,6,3675
20065,1981,6,3681
20065,1982,3,3833
20065,1983,7,3815
20065,1985,6,3721
20065,1986,2,3560
20065,1987,3,3375
20067,1979,4,6673
20067,1980,5,6847
20067,1981,8,6665
20067,1982,8,6572
20067,1983,7,6715
20067,1984,6,6625
20067,1985,8,6659
20067,1986,3,6674
20067,1987,6,6677
20069,1979,4,4844
20069,1980,5,4865
20069,1981,6,4942
20069,1982,4,4909
20069,1983,4,5050
20069,1984,2,5076
20069,1985,7,5060
20069,1986,8,5076
20069,1987,5,5173
20071,1979,1,1842
20071,1980,1,1752
20071,1981,5,1716
20071,1982,2,1685
20071,1983,2,1765
20071,1984,2,1735
20071,1985,1,1700
20071,1986,2,1726
20071,1987,3,1737
20073,1979,11,7740
20073,1980,18,7777
20073,1981,14,7685
20073,1982,10,7780
20073,1983,15,7691
20073,1984,13,7640
20073,1985,7,7431
20073,1986,10,7207
20073,1987,12,7059
20075,1979,2,2370
20075,1980,5,2322
20075,1981,3,2255
20075,1982,6,2250
20075,1983,4,2337
20075,1984,3,2261
20075,1985,3,2253
20075,1986,6,2245
20075,1987,6,2165
20077,1979,9,6854
20077,1980,13,6951
20077,1981,6,6811
20077,1982,13,6797
20077,1983,16,6761
20077,1984,17,6725
20077,1985,6,6607
20077,1986,9,6453
20077,1987,13,6328
20079,1979,33,28113
20079,1980,24,28234
20079,1981,42,28550
20079,1982,27,28601
20079,1983,34,28585
20079,1984,29,28467
20079,1985,29,28452
20079,1986,27,28317
20079,1987,25,28200
20081,1979,5,3857
20081,1980,7,3700
20081,1981,4,3602
20081,1982,2,3688
20081,1984,4,3737
20081,1985,4,3752
20081,1986,4,3747
20081,1987,9,3808
20083,1979,2,2119
20083,1980,2,2102
20083,1981,2,2021
