FIPS,Year,SubUseDisDeaths,Population
50007,1990,13,127110
50007,1991,13,128237
50007,1994,18,133366
50007,1995,16,134682
50007,1996,10,135591
50007,1997,10,136945
50007,1998,15,137714
50009,1987,1,5867
50009,1988,2,5977
50011,1987,4,35469
50011,1988,2,36252
50013,1987,2,4866
50015,1987,3,17542
50017,1987,2,23502
50019,1987,5,21955
50019,1988,3,22227
50021,1987,10,56800
50021,1988,6,57427
50021,1998,10,58899
50023,1987,8,50094
50023,1988,4,50774
50025,1987,3,37476
50025,1988,3,38383
50027,1987,9,49870
50027,1988,6,50266
50027,1992,11,51127
51001,1987,3,29199
51001,1988,3,29300
51003,1987,4,60787
51003,1988,9,62585
51005,1988,1,12694
51007,1987,1,7908
51009,1987,1,27259
51009,1988,5,27230
51011,1987,1,11543
51013,1987,19,161107
51013,1988,15,162700
51013,1989,11,162950
51013,1990,15,163070
51013,1991,13,164555
51013,1992,10,167075
51013,1993,10,169577
51013,1994,16,172167
51013,1995,13,173148
51013,1996,15,174339
51015,1987,1,49230
51015,1988,2,50355
51017,1988,1,4692
51019,1987,3,40005
51019,1988,3,41160
51021,1987,1,6084
51023,1987,1,23243
51023,1988,1,23601
51025,1987,1,15047
51025,1988,2,15011
51027,1987,1,32762
51027,1988,4,31825
51029,1987,3,11811
51031,1987,4,44672
51031,1988,8,45007
51033,1987,1,17442
51033,1988,3,17675
51035,1987,3,24902
51035,1988,5,24840
51036,1987,1,6044
51036,1988,1,6073
51037,1987,2,10923
51037,1988,3,10922
51041,1987,8,181695
51041,1988,10,189612
51041,1989,11,197174
51041,1991,10,213987
51041,1992,13,219923
51041,1993,10,224924
51041,1995,19,234241
51041,1996,15,238236
51041,1997,19,242004
51041,1998,13,245227
51043,1987,2,10884
51043,1988,3,11160
51047,1988,3,24384
51049,1987,2,7358
51049,1988,1,7325
51051,1987,1,17819
51051,1988,3,17463
51053,1987,3,20003
51053,1988,5,20010
51057,1987,1,8133
51057,1988,3,8119
51059,1987,35,757369
51059,1988,44,779715
51059,1989,42,794104
51059,1990,28,801024
51059,1991,30,817144
51059,1992,34,833221
51059,1993,35,844641
51059,1994,40,856257
51059,1995,46,866878
51059,1996,27,881269
51059,1997,33,896197
51059,1998,48,907828
51061,1987,2,43068
51061,1988,3,44823
51063,1987,2,10931
51063,1988,1,11067
51065,1987,1,10668
51065,1988,2,10969
51067,1987,2,35509
51067,1988,3,36057
51069,1987,1,38930
51069,1988,3,40735
51073,1987,2,26919
51075,1988,1,12995
51077,1988,1,15164
51079,1987,1,8940
51079,1988,1,9187
51081,1987,1,8817
51081,1988,2,8667
51083,1987,4,27449
51083,1988,5,27215
51085,1987,1,54794
51085,1988,8,57009
51087,1987,16,196952
51087,1988,20,202533
51087,1989,24,206111
51087,1990,24,207117
51087,1991,18,211708
51087,1992,19,215260
51087,1993,20,220126
51087,1994,28,224529
51087,1995,21,230328
51087,1996,20,234212
51087,1997,31,236056
51087,1998,27,238072
51089,1987,6,57346
51089,1988,10,57051
51089,1996,11,54386
51093,1988,3,23358
51095,1988,2,30859
51097,1988,2,5900
51099,1987,1,11979
51101,1987,1,9532
51101,1988,2,9762
51103,1988,3,9636
51105,1987,1,23687
51105,1988,2,23323
51107,1987,1,73763
51107,1988,4,77263
51107,1998,10,142411
51109,1988,3,18534
51111,1987,3,10915
51111,1988,2,10823
51113,1988,1,10651
51115,1987,1,7611
51117,1987,2,27762
51117,1988,3,27408
51119,1987,2,7556
51121,1987,2,67322
51121,1988,5,68996
51125,1988,4,11740
51127,1987,1,9416
51131,1987,2,12468
51131,1988,4,12257
51135,1987,2,13730
51135,1988,2,13686
51137,1987,1,18927
51137,1988,1,19330
51139,1988,4,19794
51141,1987,4,16149
51143,1987,4,52479
51143,1988,2,52201
51145,1987,3,13330
51145,1988,3,13831
51147,1988,1,16084
51149,1987,1,25728
51149,1988,1,25559
51153,1987,12,189958
51153,1988,16,200235
51153,1989,11,209248
51153,1990,13,213698
51153,1993,11,230474
51153,1994,23,235470
51153,1995,10,239737
51153,1996,11,248134
51153,1997,17,252907
51153,1998,14,259608
51155,1987,4,32841
51155,1988,3,32881
51155,1998,10,32528
51161,1987,4,73166
51161,1988,4,73689
51163,1987,1,17148
51163,1988,2,17247
51165,1987,5,51915
51165,1988,3,52792
51167,1987,1,28807
51167,1988,2,28131
51169,1987,2,22469
51169,1988,1,22183
51171,1987,1,27846
51171,1988,2,28231
51173,1987,2,30700
51173,1988,2,30366
51175,1988,1,16646
51177,1987,2,44216
51177,1988,3,47862
51179,1987,3,50032
51179,1988,5,53488
51183,1987,3,9861
51183,1988,2,9815
51185,1987,3,45159
51185,1988,4,44167
51185,1997,11,42861
51187,1987,1,22876
51187,1988,4,23443
51191,1987,4,43424
51191,1988,1,43259
51193,1987,2,13854
51195,1987,6,39545
51195,1988,7,38754
51197,1987,5,23881
51197,1988,3,23870
51199,1987,2,38829
51199,1988,2,40022
51510,1987,14,106762
51510,1988,13,107341
51510,1989,10,107193
51510,1990,10,106960
51510,1991,12,109175
51510,1993,12,111757
51510,1994,13,111482
51510,1998,13,116870
51515,1988,1,5297
51520,1987,4,17030
51520,1988,2,16836
51530,1987,1,5801
51530,1988,1,5854
51540,1987,8,38102
51540,1988,9,38070
51550,1987,10,133771
51550,1988,9,138738
51550,1989,11,143214
51550,1990,12,147423
51550,1995,13,178046
51550,1996,12,181122
51550,1997,12,184328
51550,1998,13,186845
51570,1987,1,15763
51570,1988,3,15613
51580,1987,3,6764
51580,1988,1,6593
51590,1987,4,48805
51590,1988,10,48838
51590,1989,11,48722
51590,1991,15,49064
51590,1994,11,48474
51590,1995,11,47799
51590,1996,12,46925
51595,1987,2,5014
51595,1988,1,4967
51600,1987,2,19182
51600,1988,3,19414
51610,1987,2,9621
51620,1987,2,6983
51620,1988,1,7128
51630,1987,4,16829
51650,1987,11,126655
51650,1988,7,128378
51650,1989,13,129263
51650,1992,11,133975
51650,1993,13,136719
51650,1994,17,137916
51650,1996,10,138037
51650,1997,10,139778
51660,1988,3,27749
51670,1987,3,22428
51670,1988,5,22245
51680,1987,11,61378
51680,1988,13,61226
51680,1989,10,61148
51680,1990,15,60993
51680,1992,11,61518
51680,1993,11,61489
51680,1994,13,61396
51680,1996,15,60307
51683,1987,1,22060
51683,1988,2,24188
51690,1987,1,15126
51690,1988,5,14990
51700,1987,21,154624
51700,1988,14,157897
51700,1989,22,162589
51700,1990,15,164293
51700,1991,17,167298
51700,1992,19,172412
51700,1993,16,171667
51700,1994,15,173528
51700,1995,15,173550
51700,1996,16,171963
51700,1997,12,171047
51700,1998,11,171265
51710,1987,28,266449
51710,1988,27,258971
51710,1989,37,253547
51710,1990,25,251211
51710,1991,39,245027
51710,1992,29,247786
51710,1993,31,244864
51710,1994,34,237783
51710,1995,32,233334
51710,1996,31,232533
51710,1997,39,227279
51710,1998,30,222859
51730,1987,8,37342
51730,1988,9,36950
51730,1996,10,32771
51740,1987,14,100447
51740,1988,9,103106
51740,1989,16,99994
51740,1990,16,98825
51740,1991,15,98340
51740,1993,16,99159
51740,1994,18,98609
51740,1995,14,96991
51740,1996,19,96043
51740,1997,15,94645
51740,1998,15,94368
51750,1987,3,14748
51750,1988,1,15189
51760,1987,61,195142
51760,1988,68,193010
51760,1989,57,190722
51760,1990,45,189398
51760,1991,34,188854
51760,1992,46,189051
51760,1993,66,189349
51760,1994,56,188529
51760,1995,48,184132
51760,1996,41,182908
51760,1997,35,185350
51760,1998,31,186329
51770,1987,19,90967
51770,1988,29,89904
51770,1989,23,89205
51770,1990,22,89323
51770,1991,21,90445
51770,1992,21,90101
51770,1993,21,90522
51770,1994,24,90361
51770,1995,20,89881
51770,1996,17,89474
51770,1997,21,89216
51770,1998,23,87978
51775,1988,1,22404
51780,1987,2,6293
51780,1988,1,6267
51790,1987,2,22233
51790,1988,6,22193
51800,1987,6,48185
51800,1988,5,48762
51810,1987,25,352374
51810,1988,35,367220
51810,1989,22,377369
51810,1990,18,385207
51810,1991,28,392484
51810,1992,28,403649
51810,1993,31,409821
51810,1994,29,410616
51810,1995,20,410319
51810,1996,21,408668
51810,1997,38,408802
51810,1998,35,406599
51820,1988,1,17316
51840,1987,4,19063
51840,1988,1,19437
53001,1988,1,12897
53003,1987,2,15856
53003,1988,3,15810
53005,1987,6,107045
53005,1988,19,105942
53005,1990,10,108172
53005,1991,13,111953
53005,1993,12,120128
53005,1994,20,125360
53005,1995,12,129069
53005,1996,14,129874
53005,1997,11,131079
53005,1998,17,132118
53007,1987,2,46265
53007,1988,4,47445
53007,1995,13,56477
53007,1996,14,57992
53007,1998,12,60163
53009,1987,9,49831
53009,1988,12,50219
53009,1994,13,55806
53009,1997,12,57082
53011,1987,19,205458
53011,1988,21,212243
53011,1989,25,218993
53011,1990,22,227950
53011,1991,23,241080
53011,1992,30,249248
53011,1993,36,260110
53011,1994,28,270857
53011,1995,30,281571
53011,1996,49,293852
53011,1997,56,306176
53011,1998,53,315850
53013,1988,1,3751
53015,1987,10,74157
53015,1988,8,75164
53015,1989,13,76435
53015,1991,12,79240
53015,1992,12,80147
53015,1993,13,81205
53015,1994,12,82329
53015,1995,16,83713
53015,1996,14,84686
53015,1997,12,85486
53015,1998,17,86345
53017,1987,1,23434
53017,1988,2,23884
53019,1987,1,5611
53021,1987,2,35325
53021,1988,8,35453
53023,1988,1,2080
53025,1987,5,51120
53025,1988,8,51229
53025,1994,13,60631
53025,1997,10,67093
53025,1998,11,68727
53027,1987,8,58440
53027,1988,15,58911
53027,1989,11,59127
53027,1990,17,59893
53027,1992,11,60911
53027,1993,18,61415
53027,1994,17,61989
53027,1995,13,62557
53027,1996,19,62992
53027,1997,24,63125
53027,1998,17,62613
53029,1987,8,50150
53029,1988,5,52145
53029,1995,10,62870
53031,1987,3,17166
53031,1988,2,17417
53033,1987,190,1343838
53033,1988,151,1376068
53033,1989,189,1410193
53033,1990,181,1438532
53033,1991,163,1469391
53033,1992,199,1497813
53033,1993,229,1519700
53033,1994,252,1533144
53033,1995,260,1550513
53033,1996,273,1570563
53033,1997,282,1597555
53033,1998,344,1623189
53035,1987,16,162455
53035,1988,19,171060
53035,1989,15,174477
53035,1990,27,181525
53035,1991,13,190911
53035,1992,28,200528
53035,1993,23,201550
53035,1994,22,204598
53035,1995,27,213162
53035,1996,31,215935
53035,1997,30,218315
53035,1998,25,217210
53037,1987,1,24121
53037,1988,3,24122
53039,1987,3,15039
53039,1988,4,15058
53041,1987,3,53614
53041,1988,4,53863
53041,1992,16,57035
53041,1993,14,58706
53041,1996,13,61770
53041,1997,16,62363
53041,1998,10,62813
53043,1987,1,8266
53045,1987,3,33703
53045,1988,7,34361
53045,1995,15,43551
53045,1996,11,44314
53045,1997,15,45161
53047,1987,4,30482
53047,1988,4,30923
53047,1990,11,31379
53047,1994,10,34372
53047,1995,10,35280
53047,1996,13,36171
53047,1997,12,36719
53049,1987,4,16584
53049,1988,2,16645
53049,1998,11,19041
53051,1987,1,7960
53053,1987,64,522816
53053,1988,69,537923
53053,1989,85,546720
53053,1990,83,561576
53053,1991,60,578802
53053,1992,68,592249
53053,1993,82,602957
53053,1994,114,609952
53053,1995,116,619178
53053,1996,117,625805
53053,1997,109,633705
53053,1998,100,646481
53057,1987,8,66765
53057,1988,5,68848
53057,1989,12,71198
53057,1991,10,78436
53057,1992,11,80923
53057,1993,11,83699
53057,1995,15,87740
53057,1996,11,89108
53057,1997,19,90650
53057,1998,15,92791
53059,1987,1,7462
53059,1988,2,7520
53061,1987,32,389715
53061,1988,39,409395
53061,1989,43,429571
53061,1990,32,448200
53061,1991,35,465558
53061,1992,45,480153
53061,1993,60,493432
53061,1994,68,502283
53061,1995,59,511134
53061,1996,77,521966
53061,1997,83,543363
53061,1998,77,561686
53063,1987,38,334442
53063,1988,58,333973
53063,1989,49,335711
53063,1990,43,340338
53063,1991,37,351089
53063,1992,40,360424
53063,1993,30,370107
53063,1994,49,374911
53063,1995,78,380477
53063,1996,69,383543
53063,1997,81,384709
53063,1998,68,387407
53065,1987,2,28732
53065,1988,3,28597
53067,1987,17,139004
53067,1988,15,143298
53067,1989,20,147876
53067,1990,18,153505
53067,1991,24,161117
53067,1992,19,167696
53067,1993,20,174009
53067,1994,18,177587
53067,1995,30,182131
53067,1996,31,185879
53067,1997,29,188699
53067,1998,37,190874
53071,1987,6,44194
53071,1988,4,43899
53073,1987,6,109136
53073,1988,11,112555
53073,1989,10,116521
53073,1990,10,120708
53073,1991,11,126605
53073,1992,19,131418
53073,1993,19,136096
53073,1994,11,139692
53073,1995,19,143050
53073,1996,19,146589
53073,1997,23,149241
53073,1998,18,151921
53075,1987,3,37048
53075,1988,3,36980
53077,1987,17,171744
53077,1988,18,175176
53077,1989,23,177013
53077,1990,19,178257
53077,1991,18,183204
53077,1992,30,187991
53077,1993,19,193261
53077,1994,27,197665
53077,1995,30,201049
53077,1996,27,203282
53077,1997,46,205253
53077,1998,37,207709
54001,1988,4,14820
54003,1987,3,51180
54003,1988,4,53140
54003,1997,10,66879
54005,1987,4,26409
54005,1988,2,25834
54007,1987,2,12690
54007,1988,1,12463
54009,1987,3,26228
54009,1988,2,25756
54011,1987,9,93913
54011,1988,13,92105
54011,1989,21,91077
54011,1990,10,90034
54011,1991,17,90229
54011,1992,14,90381
54011,1993,12,90997
54011,1994,11,91639
54011,1995,14,91536
54011,1996,13,91340
54011,1997,20,90755
54011,1998,20,89990
54013,1987,4,7684
54013,1988,1,7505
54015,1987,1,10065
54015,1988,1,9890
54019,1987,6,48287
54019,1988,2,46580
54019,1993,10,44792
54023,1987,2,9704
54023,1988,2,9677
54025,1987,6,33058
54025,1988,6,32673
54029,1987,8,34930
54029,1988,6,34149
54031,1987,2,9920
54031,1988,1,10026
54033,1987,8,68253
54033,1988,7,66402
54033,1992,11,64374
54035,1988,1,24540
54037,1987,6,32576
54037,1988,2,33301
54039,1987,25,205429
54039,1988,21,200226
54039,1989,26,196955
54039,1990,26,194565
54039,1991,23,193690
54039,1992,20,194030
54039,1993,24,193881
54039,1994,26,193192
54039,1995,25,192736
54039,1996,25,191193
54039,1997,34,189742
54039,1998,27,188097
54041,1987,2,16740
54041,1988,1,16354
54043,1988,3,20789
54045,1987,7,44657
54045,1988,7,43017
54047,1987,4,39136
54047,1988,7,36623
54049,1987,4,56247
54049,1988,4,54529
54049,1991,13,52930
54051,1988,2,35799
54053,1988,1,24200
54055,1987,9,64577
54055,1988,2,62761
54055,1994,11,59896
54055,1997,13,58924
54057,1987,1,25325
54057,1988,2,25225
54059,1987,5,34508
54059,1988,7,33748
54061,1987,4,72731
54061,1988,3,72721
54063,1988,2,11619
54065,1987,1,10729
54067,1987,1,26157
54067,1988,1,25948
54069,1987,5,49553
54069,1988,2,48663
54071,1988,1,7528
54075,1987,1,8518
54075,1988,1,8393
54077,1987,2,28099
54077,1988,2,27642
54079,1987,3,39658
54081,1987,8,77183
54081,1988,7,74896
54081,1990,15,72016
54081,1991,16,72180
54081,1992,16,72185
54081,1994,10,73063
54081,1995,19,73450
54081,1996,13,74085
54083,1987,2,26630
54083,1988,1,26023
54085,1987,1,9801
54085,1988,2,9530
54087,1988,2,14722
54093,1988,1,7267
54095,1988,1,9480
54097,1987,1,22043
54097,1988,1,21650
54099,1987,2,40652
54099,1988,2,40165
54103,1988,1,18688
54105,1988,1,4977
54107,1987,6,83775
54107,1988,6,83146
54107,1990,12,81332
54109,1987,3,30393
54109,1988,3,29124
55001,1987,4,14001
55003,1987,1,15179
55003,1988,2,15070
55005,1987,4,36997
55005,1988,1,37441
55009,1987,11,179015
55009,1988,8,181097
55009,1989,10,182911
55009,1990,14,185239
55009,1991,13,189934
55009,1993,14,196906
55009,1994,22,200263
55009,1995,14,203973
55009,1996,24,206999
55009,1997,20,209344
55009,1998,14,211074
55013,1988,4,11984
55015,1988,2,32053
55017,1987,1,48720
55017,1988,4,48800
55019,1988,2,29535
55021,1987,5,41447
55021,1988,2,41765
55023,1987,2,14969
55025,1987,26,336241
55025,1988,40,342100
55025,1989,33,346264
55025,1990,23,352038
55025,1991,24,361436
55025,1992,22,369126
55025,1993,29,377656
55025,1994,24,383412
55025,1995,43,389001
55025,1996,42,393921
55025,1997,41,399755
55025,1998,54,401248
55027,1987,2,69897
55027,1988,3,70487
55029,1987,2,24143
55029,1988,2,23936
55031,1987,3,38650
55031,1988,4,38482
55033,1987,1,32895
55035,1987,1,78631
55035,1988,3,79381
55039,1987,9,83332
55039,1988,4,83990
55041,1988,3,8266
55043,1987,5,46323
55043,1988,1,46291
55045,1988,6,28180
55047,1987,2,16935
55049,1987,1,18763
55051,1987,2,5511
55051,1988,3,5472
55053,1987,3,15030
55055,1987,6,62251
55055,1988,5,62941
55057,1987,3,19594
55057,1988,4,19722
55059,1987,9,115174
55059,1988,11,117266
55059,1992,10,127174
55059,1993,12,129257
55059,1994,12,130891
55059,1995,18,133075
55059,1996,12,135239
55059,1997,14,136987
55059,1998,21,138358
55061,1988,3,17821
55063,1987,5,90294
55063,1988,11,90868
55063,1989,11,91501
55063,1996,15,98137
55067,1987,2,17770
55067,1988,3,17872
55069,1987,1,24886
55069,1988,2,24741
55071,1987,10,74875
55071,1988,8,74647
55073,1987,10,106009
55073,1988,7,106987
55073,1994,11,113694
55073,1997,12,116021
55075,1987,1,37601
55075,1988,2,37306
55077,1988,2,11141
55078,1988,2,3675
55079,1987,132,895858
55079,1988,155,896865
55079,1989,160,900994
55079,1990,140,901453
55079,1991,141,905525
55079,1992,142,907274
55079,1993,142,904633
55079,1994,185,899547
55079,1995,160,895432
55079,1996,151,891812
55079,1997,169,886022
55079,1998,171,883161
55081,1987,3,33597
55081,1988,1,33992
55083,1987,1,27611
55083,1988,2,27858
55085,1987,1,28740
55085,1988,3,28784
55087,1987,8,128806
55087,1988,9,131048
55087,1991,10,135143
55087,1997,12,147033
55087,1998,14,148994
55089,1987,4,66143
55089,1988,2,67419
55091,1987,1,6406
55093,1987,5,31123
55095,1987,3,31581
55095,1988,3,31905
55097,1987,3,56928
55097,1988,4,57782
55099,1987,3,14361
55099,1988,1,14338
55101,1987,15,161685
55101,1988,20,163251
55101,1989,22,164878
55101,1990,20,165961
55101,1991,16,168650
55101,1993,10,172000
55101,1994,27,173324
55101,1995,17,174582
55101,1996,12,175403
55101,1997,17,176131
55101,1998,23,177017
55103,1987,2,15897
55103,1988,2,15929
55105,1987,9,128237
55105,1988,7,129027
55105,1989,12,130396
55105,1990,13,131682
55105,1991,14,133281
55105,1993,11,136239
55105,1995,16,139671
55105,1996,17,141355
55105,1997,15,141465
55105,1998,14,142059
55107,1988,1,13933
55109,1987,3,45002
55111,1987,3,42106
55111,1988,3,42543
55113,1987,3,12813
55113,1988,3,12905
55115,1987,1,33731
55115,1988,2,34054
55117,1987,4,94664
55117,1988,4,95256
55117,1993,12,99234
55117,1998,14,103904
55121,1988,1,23091
55123,1987,2,23680
55125,1987,2,15650
55125,1988,2,15744
55127,1987,8,67927
55127,1988,7,68633
55127,1998,11,85013
55129,1987,1,12509
55129,1988,1,12396
55131,1987,4,84755
55131,1988,6,87289
55131,1998,11,108396
55133,1987,23,277624
55133,1988,21,283424
55133,1989,23,287460
55133,1990,22,292329
55133,1991,22,299513
55133,1992,16,304862
