FIPS,Year,LwrRspDeaths,Population
27171,1984,6,58338
27171,1985,6,58829
27171,1986,8,59828
27171,1987,5,61047
27171,1988,4,63559
27171,1998,12,81428
27173,1979,1,12414
27173,1980,1,12518
27173,1981,1,12283
27173,1983,3,11945
27173,1984,2,11838
27173,1985,1,11573
27173,1987,1,10946
27173,1988,1,10781
28001,1979,6,36120
28001,1980,8,36450
28001,1981,2,36958
28001,1982,2,37292
28001,1983,5,36871
28001,1984,7,37027
28001,1985,11,36826
28001,1986,3,35614
28001,1987,5,34498
28001,1988,5,33772
28001,1993,11,32876
28001,1996,12,32842
28001,1998,11,32678
28003,1979,5,30902
28003,1980,5,31420
28003,1981,6,31277
28003,1982,5,30874
28003,1983,3,30763
28003,1984,6,30865
28003,1985,5,30446
28003,1986,5,30493
28003,1987,2,30100
28003,1988,10,29892
28003,1993,14,30863
28005,1979,2,12480
28005,1980,1,12622
28005,1981,3,12525
28005,1982,1,12570
28005,1983,5,12645
28005,1984,4,12755
28005,1985,1,12710
28005,1986,2,12905
28005,1987,4,12649
28005,1988,3,12544
28007,1980,1,18539
28007,1981,2,18148
28007,1982,3,17882
28007,1983,1,17461
28007,1984,5,17532
28007,1985,2,17585
28007,1986,2,17597
28007,1987,4,17491
28007,1988,3,17201
28009,1979,1,7813
28009,1982,1,7687
28009,1983,3,7671
28009,1985,3,7808
28011,1979,4,44154
28011,1980,7,44084
28011,1981,5,43554
28011,1982,6,43126
28011,1983,7,42901
28011,1984,8,42877
28011,1985,9,41668
28011,1986,9,41094
28011,1987,7,39904
28011,1988,6,40046
28011,1993,12,39535
28013,1979,4,14703
28013,1980,3,14814
28013,1981,1,14549
28013,1982,3,14515
28013,1983,3,14184
28013,1984,4,14159
28013,1985,2,14241
28013,1986,3,13601
28013,1987,1,13960
28013,1988,2,14078
28015,1981,1,9030
28015,1982,1,8818
28015,1984,1,8712
28015,1985,1,8737
28015,1986,1,8770
28015,1988,2,8666
28017,1979,4,17039
28017,1980,2,16963
28017,1981,2,16597
28017,1982,2,16727
28017,1983,2,16843
28017,1984,2,16768
28017,1985,2,16627
28017,1986,4,16822
28017,1987,5,16954
28017,1988,5,16952
28019,1979,3,8559
28019,1980,1,8470
28019,1983,1,8130
28019,1984,1,8323
28019,1985,1,8410
28019,1986,1,8338
28019,1987,2,8375
28019,1988,2,8363
28021,1984,3,11489
28021,1985,3,11369
28021,1986,2,11327
28021,1988,3,10849
28023,1979,2,15945
28023,1980,1,16012
28023,1981,1,15840
28023,1983,2,16072
28023,1984,4,16076
28023,1985,2,16018
28023,1986,2,15994
28023,1987,2,15902
28023,1988,3,15824
28025,1979,2,20061
28025,1980,1,20139
28025,1981,1,20265
28025,1982,4,20503
28025,1983,2,20514
28025,1984,3,20465
28025,1985,2,20245
28025,1986,4,20187
28025,1987,3,19974
28025,1988,2,19979
28027,1979,3,35346
28027,1980,1,35141
28027,1981,4,34398
28027,1982,3,33930
28027,1983,7,33678
28027,1984,3,33311
28027,1985,6,32583
28027,1986,4,32111
28027,1987,3,31386
28027,1988,5,30520
28027,1996,10,29554
28029,1979,1,24945
28029,1980,4,25099
28029,1982,4,24852
28029,1984,4,25127
28029,1986,8,25527
28029,1987,5,25824
28029,1988,6,25766
28031,1979,6,14802
28031,1980,1,15187
28031,1981,5,15316
28031,1983,2,15286
28031,1984,1,15326
28031,1985,3,15387
28031,1986,3,15663
28031,1987,4,15552
28031,1988,3,15852
28033,1979,4,51697
28033,1980,9,52495
28033,1981,4,52708
28033,1982,5,52945
28033,1983,6,53450
28033,1984,9,53879
28033,1985,12,55761
28033,1986,10,56678
28033,1987,9,59920
28033,1988,10,62009
28033,1989,12,64185
28033,1992,20,71581
28033,1995,10,81437
28033,1996,17,85661
28033,1997,14,90152
28033,1998,13,95000
28035,1979,12,62651
28035,1980,8,63379
28035,1981,13,64479
28035,1982,5,65166
28035,1983,16,66386
28035,1984,10,66411
28035,1985,8,65821
28035,1986,13,65614
28035,1987,9,64863
28035,1988,5,64636
28035,1989,14,64859
28035,1990,12,64692
28035,1991,11,65089
28035,1992,11,65312
28035,1993,12,65493
28035,1994,16,66112
28035,1995,14,67246
28035,1996,15,67955
28035,1997,12,68173
28035,1998,12,68618
28037,1979,3,7624
28037,1980,1,7726
28037,1981,1,7793
28037,1982,1,7848
28037,1983,4,7979
28037,1984,2,8021
28037,1986,1,8085
28037,1987,1,8023
28037,1988,1,7996
28039,1979,2,14592
28039,1980,2,14761
28039,1981,3,14944
28039,1982,2,15214
28039,1984,5,15324
28039,1985,3,15323
28039,1986,1,15330
28039,1987,1,15441
28039,1988,5,15544
28041,1979,1,9349
28041,1980,4,9382
28041,1981,3,9021
28041,1983,1,9129
28041,1984,3,9301
28041,1986,1,9399
28041,1987,4,9491
28041,1988,4,9523
28043,1979,4,20165
28043,1980,6,20083
28043,1981,2,20062
28043,1982,2,19844
28043,1983,1,19830
28043,1984,8,20058
28043,1985,3,20260
28043,1986,1,19954
28043,1987,5,20083
28043,1988,2,20274
28045,1979,6,22714
28045,1980,4,23623
28045,1981,6,24474
28045,1982,2,25269
28045,1983,1,26395
28045,1984,6,26646
28045,1985,7,27769
28045,1986,5,29009
28045,1987,15,29469
28045,1988,11,29663
28045,1993,12,33190
28045,1994,10,34847
28045,1995,11,35831
28045,1997,12,37639
28045,1998,17,38507
28047,1979,25,152280
28047,1980,16,153110
28047,1981,32,155259
28047,1982,28,158067
28047,1983,34,160356
28047,1984,24,160612
28047,1985,22,162768
28047,1986,29,166140
28047,1987,25,165348
28047,1988,31,161085
28047,1989,36,159543
28047,1990,41,158597
28047,1991,56,159012
28047,1992,49,162953
28047,1993,48,166754
28047,1994,36,171623
28047,1995,26,173801
28047,1996,41,173875
28047,1997,26,175765
28047,1998,40,177735
28049,1979,21,241001
28049,1980,25,242868
28049,1981,33,244373
28049,1982,33,245126
28049,1983,37,246654
28049,1984,36,249660
28049,1985,29,251560
28049,1986,26,250454
28049,1987,23,248949
28049,1988,34,244843
28049,1989,26,243115
28049,1990,35,242461
28049,1991,38,242424
28049,1992,27,242010
28049,1993,39,241173
28049,1994,42,240973
28049,1995,35,239721
28049,1996,51,239686
28049,1997,46,238658
28049,1998,60,238856
28051,1979,5,21936
28051,1980,1,21726
28051,1981,2,21721
28051,1982,1,21538
28051,1983,1,21780
28051,1984,2,21859
28051,1985,5,21371
28051,1986,2,20879
28051,1987,2,20875
28051,1988,3,20524
28053,1979,3,13306
28053,1980,3,13255
28053,1981,2,13049
28053,1984,5,13001
28053,1986,2,12314
28053,1987,2,12148
28053,1988,3,11939
28055,1981,1,2386
28055,1987,1,1861
28057,1980,2,19541
28057,1981,1,19595
28057,1982,1,19081
28057,1983,1,19012
28057,1984,2,19093
28057,1985,3,18946
28057,1986,4,18849
28057,1987,6,18459
28057,1988,4,18594
28059,1979,12,116038
28059,1980,12,115693
28059,1981,13,115715
28059,1982,11,118380
28059,1983,12,118710
28059,1984,16,116568
28059,1985,14,116619
28059,1986,15,116389
28059,1987,16,115097
28059,1988,15,115319
28059,1989,27,112853
28059,1990,26,111223
28059,1991,24,112374
28059,1992,17,115630
28059,1993,24,118414
28059,1994,17,120387
28059,1995,14,121878
28059,1996,15,121181
28059,1997,23,121846
28059,1998,35,123220
28061,1979,3,16481
28061,1980,2,16356
28061,1981,1,16401
28061,1982,1,16682
28061,1983,3,16530
28061,1984,4,16650
28061,1985,3,16592
28061,1986,5,16183
28061,1987,2,16164
28061,1988,4,16102
28063,1984,1,8669
28063,1988,1,8491
28065,1979,4,13166
28065,1980,2,13204
28065,1981,4,13182
28065,1982,1,13458
28065,1984,4,13403
28065,1985,2,13391
28065,1986,3,13544
28065,1987,2,13548
28067,1979,4,59187
28067,1980,6,59111
28067,1981,5,60504
28067,1982,8,61700
28067,1983,6,61169
28067,1984,7,61004
28067,1985,12,60128
28067,1986,6,59774
28067,1987,6,59705
28067,1988,11,59303
28067,1989,18,58568
28067,1990,15,58108
28067,1991,14,58333
28067,1992,16,58488
28067,1993,12,59074
28067,1994,14,59615
28067,1995,15,59669
28067,1996,13,60185
28067,1997,17,60659
28067,1998,10,60991
28069,1979,2,9554
28069,1980,2,9510
28069,1982,1,9523
28069,1983,1,9715
28069,1984,2,9638
28069,1985,1,9605
28069,1987,1,9935
28069,1988,1,9617
28071,1979,2,29804
28071,1980,3,29704
28071,1981,6,29862
28071,1982,2,29872
28071,1983,2,29965
28071,1984,7,30117
28071,1985,4,29606
28071,1986,5,29749
28071,1987,4,29611
28071,1988,2,29929
28073,1979,1,22450
28073,1980,2,23096
28073,1981,4,24631
28073,1982,1,25161
28073,1983,4,25686
28073,1984,5,26166
28073,1985,3,27014
28073,1986,4,27507
28073,1987,1,28115
28073,1988,9,28106
28075,1979,8,73420
28075,1980,6,73715
28075,1981,10,74527
28075,1982,12,74098
28075,1983,10,74067
28075,1984,8,74549
28075,1985,15,74045
28075,1986,16,73762
28075,1987,11,73569
28075,1988,21,73265
28075,1989,19,71471
28075,1990,17,71025
28075,1991,16,71345
28075,1992,19,71940
28075,1993,28,72249
28075,1994,20,72409
28075,1995,16,72941
28075,1996,12,72997
28075,1997,18,72882
28075,1998,26,72417
28077,1979,2,11813
28077,1980,2,11964
28077,1981,3,12056
28077,1982,1,12063
28077,1983,1,12264
28077,1984,4,12255
28077,1985,2,12253
28077,1986,3,11986
28077,1987,2,11860
28077,1988,5,11692
28079,1979,1,17746
28079,1980,2,17687
28079,1981,3,17656
28079,1982,5,17479
28079,1983,3,17568
28079,1984,1,17551
28079,1985,2,17216
28079,1986,3,17250
28079,1987,2,17235
28079,1988,5,17032
28081,1979,6,53828
28081,1980,9,54936
28081,1981,7,54952
28081,1982,13,55191
28081,1983,12,56283
28081,1984,12,57174
28081,1985,9,58629
28081,1986,18,59309
28081,1987,17,60261
28081,1988,6,61113
28081,1989,12,61666
28081,1990,18,62323
28081,1991,10,63768
28081,1992,10,64767
28081,1993,14,66259
28081,1995,11,68537
28081,1996,11,69201
28081,1997,13,69789
28081,1998,13,70618
28083,1979,1,39512
28083,1980,3,39563
28083,1981,2,39252
28083,1982,5,39767
28083,1983,5,39819
28083,1984,6,40171
28083,1985,8,39037
28083,1986,4,37364
28083,1987,3,36290
28083,1988,8,35914
28083,1991,10,35501
28085,1979,1,28262
28085,1980,5,28678
28085,1981,1,28844
28085,1982,4,29310
28085,1983,5,29201
28085,1984,1,29211
28085,1985,6,29384
28085,1986,4,29447
28085,1987,4,29298
28085,1988,8,29142
28087,1979,3,56074
28087,1980,2,55508
28087,1981,7,57225
28087,1982,10,57302
28087,1983,6,56712
28087,1984,11,57239
28087,1985,6,57862
28087,1986,11,57666
28087,1987,8,56642
28087,1988,10,57253
28087,1996,14,58922
28087,1998,11,58996
28089,1979,4,39344
28089,1980,5,39950
28089,1981,1,40567
28089,1982,6,41026
28089,1983,3,41076
28089,1984,6,41654
28089,1985,5,43735
28089,1986,2,45353
28089,1987,3,46214
28089,1988,6,49037
28091,1979,1,24612
28091,1980,3,24518
28091,1981,3,24933
28091,1982,4,25411
28091,1983,3,25506
28091,1984,1,25543
28091,1985,4,25371
28091,1986,4,24915
28091,1987,5,24591
28091,1988,2,24197
28093,1979,2,27837
28093,1980,4,28239
28093,1981,3,28420
28093,1982,4,28588
28093,1983,5,28735
28093,1984,6,28718
28093,1985,3,28754
28093,1986,2,29195
28093,1987,3,28758
28093,1988,8,29112
28093,1995,13,31211
28095,1979,2,34931
28095,1980,7,34646
28095,1981,6,34914
28095,1982,9,35232
28095,1983,4,34793
28095,1984,8,34912
28095,1985,6,34659
28095,1986,9,34685
28095,1987,5,34615
28095,1988,1,34368
28095,1995,11,35045
28095,1997,10,35292
28097,1979,2,12292
28097,1980,3,12504
28097,1981,3,12322
28097,1983,3,12295
28097,1984,4,12083
28097,1985,1,11968
28097,1986,5,11736
28097,1987,3,11665
28097,1988,2,11630
28099,1979,3,22498
28099,1980,2,22512
28099,1981,1,22482
28099,1982,3,22329
28099,1983,1,22640
28099,1984,2,22864
28099,1985,5,22577
28099,1986,6,23068
28099,1987,1,22916
28099,1988,4,23219
28101,1982,3,18629
28101,1983,3,18690
28101,1984,2,18781
28101,1985,2,18841
28101,1986,2,18910
28101,1987,6,18806
28101,1988,5,18939
28103,1980,1,12585
28103,1981,2,12530
28103,1982,2,12362
28103,1983,2,12228
28103,1984,2,12259
28103,1985,3,12204
28103,1986,2,12090
28103,1987,1,11853
28103,1988,2,11784
28105,1979,4,34326
28105,1980,2,34925
28105,1981,1,35675
28105,1982,1,35809
28105,1983,2,36056
28105,1984,3,36106
28105,1985,4,35884
28105,1986,4,36240
28105,1987,6,35626
28105,1988,3,35956
28107,1979,4,26426
28107,1980,7,26787
28107,1981,6,26621
28107,1982,4,26844
28107,1983,1,26875
28107,1984,4,26815
28107,1985,2,26709
28107,1986,5,26994
28107,1987,6,27384
28107,1988,7,27575
28107,1990,10,28264
28107,1994,10,30012
28107,1997,14,31040
28107,1998,12,31505
28109,1979,2,32027
28109,1980,4,32619
28109,1981,5,33423
28109,1982,4,34099
28109,1983,5,35051
28109,1984,9,35658
28109,1985,4,36332
28109,1986,5,36544
28109,1987,6,36886
28109,1988,6,36674
28109,1992,11,37865
28109,1995,12,41304
28109,1996,13,42284
28109,1997,13,43509
28109,1998,11,44581
28111,1979,3,9587
28111,1980,4,9502
28111,1981,2,9365
28111,1982,2,9634
28111,1983,3,10277
28111,1984,2,10335
28111,1985,2,10036
28111,1986,1,10216
28111,1987,1,10396
28111,1988,1,10235
28113,1979,7,34141
28113,1980,2,34294
28113,1981,7,34672
28113,1982,8,34920
28113,1983,6,34933
28113,1984,3,35049
28113,1985,10,35595
28113,1986,6,35442
28113,1987,5,35040
28113,1988,6,34825
28113,1997,12,35908
28113,1998,12,35986
28115,1979,1,19763
28115,1980,3,19754
28115,1981,4,19600
28115,1982,9,19673
28115,1983,2,19830
28115,1984,8,19913
28115,1985,3,19907
28115,1986,3,19921
28115,1987,4,20064
28115,1988,2,20430
28117,1979,3,22853
28117,1980,2,22803
28117,1981,4,22911
28117,1982,3,22637
28117,1983,3,22797
28117,1984,4,22529
28117,1985,9,22323
28117,1986,10,22694
28117,1987,7,22381
28117,1988,7,22469
28117,1998,11,23605
28119,1979,1,12217
28119,1980,3,11987
28119,1981,1,11680
28119,1982,4,11504
28119,1983,1,10938
28119,1984,2,10763
28119,1985,4,10677
28119,1986,3,10598
28119,1988,1,10393
28121,1979,12,65072
28121,1980,5,67584
28121,1981,12,69322
28121,1982,6,70486
28121,1983,10,72491
28121,1984,15,72617
28121,1985,14,75930
28121,1986,13,77672
28121,1987,10,79796
28121,1988,14,80952
28121,1990,16,84033
28121,1991,13,86175
28121,1992,12,88466
28121,1993,21,90144
28121,1994,11,92812
28121,1995,14,95835
28121,1996,20,100319
28121,1997,17,103347
28121,1998,23,105981
28123,1979,3,23293
28123,1980,6,23383
28123,1981,4,23346
28123,1982,4,23018
28123,1983,3,22979
28123,1984,8,22888
28123,1985,4,23023
28123,1986,5,22740
28123,1987,5,22626
28123,1988,1,22501
28125,1982,2,7714
28125,1983,1,7634
28125,1984,2,7576
28125,1985,1,7401
28125,1986,1,7194
28127,1979,2,22183
28127,1980,6,22259
28127,1981,3,22495
28127,1982,4,22843
28127,1983,6,22577
28127,1984,5,22598
28127,1985,6,22643
28127,1986,3,22665
28127,1987,6,22577
28127,1988,5,22441
28127,1992,11,22991
28127,1997,11,24963
28129,1979,3,14384
28129,1980,2,14372
28129,1981,5,14073
28129,1982,4,14061
28129,1983,2,13953
28129,1984,3,13954
28129,1986,2,14109
28129,1987,3,14106
28129,1988,5,14071
28131,1979,1,9214
28131,1981,4,9808
28131,1983,3,9481
28131,1984,3,9648
28131,1985,3,9800
28131,1986,4,10058
28131,1987,7,10265
28131,1988,1,10199
28133,1980,2,33397
28133,1981,2,32654
28133,1982,3,33742
28133,1983,3,33839
28133,1984,2,33613
28133,1985,7,33321
28133,1986,3,33034
28133,1987,1,32231
28133,1988,6,31925
28135,1980,6,16333
28135,1981,1,15601
28135,1982,2,15334
28135,1983,4,15207
28135,1984,3,15109
28135,1985,1,14995
28135,1986,1,14804
28135,1987,1,15273
28135,1988,3,14669
28137,1979,2,19634
28137,1980,3,19317
28137,1981,1,19484
28137,1982,4,19377
28137,1983,4,19518
28137,1984,3,19578
28137,1985,2,19964
28137,1986,5,20009
28137,1987,3,20199
28137,1988,8,20241
28139,1979,4,17853
28139,1980,3,17706
28139,1981,6,17431
28139,1982,3,17233
28139,1983,2,17120
28139,1984,7,17308
28139,1985,3,17287
28139,1986,1,17317
28139,1987,4,17786
28139,1988,3,17625
28141,1979,2,17207
28141,1980,3,17541
28141,1981,2,17995
28141,1982,7,17848
28141,1983,3,17020
28141,1984,6,16670
28141,1985,8,16387
28141,1986,5,16461
28141,1987,4,16436
28141,1988,4,16419
28141,1991,11,16603
28141,1993,11,17045
28143,1980,1,9131
28143,1981,1,8861
28143,1986,3,8250
28145,1979,3,20427
28145,1980,3,20474
28145,1981,3,20625
28145,1982,2,20243
28145,1983,2,20170
28145,1984,5,20145
28145,1985,7,20552
28145,1986,5,20738
28145,1987,5,20726
28145,1988,2,20593
28145,1998,12,22694
28147,1979,5,13012
28147,1980,3,13067
28147,1981,3,12848
28147,1982,1,12806
28147,1983,1,12856
28147,1984,3,12931
28147,1985,1,12795
28147,1986,2,13076
28147,1987,2,13095
28147,1988,1,13131
28149,1979,8,48778
28149,1980,6,49354
28149,1981,4,49485
28149,1982,4,49138
28149,1983,8,48301
28149,1984,9,48718
28149,1985,10,48324
28149,1986,4,47639
28149,1987,5,46488
28149,1988,11,46348
28149,1995,12,46504
28151,1979,10,70365
28151,1980,8,69478
28151,1981,10,69177
28151,1982,10,69460
28151,1983,8,68428
28151,1984,13,68396
28151,1985,14,68272
28151,1986,11,67538
28151,1987,18,67185
28151,1988,10,66166
28151,1991,15,63817
28151,1993,11,62873
28151,1995,13,62559
28153,1979,1,18152
28153,1980,2,18317
28153,1981,2,18440
28153,1982,1,18589
28153,1985,1,18690
28153,1986,5,18676
28153,1987,2,18814
28153,1988,3,18511
28155,1979,1,9808
28155,1980,2,9563
28155,1981,3,9520
28155,1982,2,9673
28155,1983,5,9670
28155,1986,2,9705
28155,1987,5,9532
28155,1988,3,9446
28157,1979,2,9545
28157,1982,2,9526
28157,1983,3,9566
28157,1984,1,9523
28157,1985,1,9450
28157,1986,3,9520
28157,1987,6,9276
28157,1988,3,9013
28159,1979,2,18548
28159,1980,3,18391
28159,1981,3,18074
28159,1982,2,17914
28159,1983,2,17672
28159,1984,2,17965
28159,1985,3,18018
28159,1986,3,18190
28159,1987,6,18010
28159,1988,1,17993
28161,1980,1,12290
28161,1981,2,12210
28161,1982,5,12075
28161,1983,4,12098
28161,1984,3,11946
28161,1985,4,11604
28161,1986,2,11486
28161,1987,1,11278
28161,1988,2,11178
28163,1979,2,26095
28163,1980,4,25875
28163,1981,3,26241
28163,1982,5,25979
28163,1983,4,25743
28163,1984,9,25800
28163,1985,6,25683
28163,1986,2,25234
28163,1987,8,24675
28163,1988,4,24371
29001,1979,2,23227
29001,1980,4,23331
29001,1981,4,23610
29001,1982,7,23931
29001,1983,2,24054
29001,1984,3,24042
29001,1985,6,23800
29001,1986,2,23201
29001,1987,1,23215
29001,1988,1,22933
29003,1979,3,12852
29003,1980,3,13036
29003,1981,5,13136
29003,1982,5,13242
29003,1983,1,13453
29003,1984,2,13599
29003,1985,3,13514
29003,1986,1,13382
29003,1987,3,13450
29003,1988,5,13492
29005,1979,2,8045
29005,1980,2,7819
29005,1981,2,7878
29005,1982,3,7971
29005,1983,2,7777
29005,1984,1,7720
29005,1985,1,7351
29005,1986,5,7118
29005,1987,4,6995
29005,1988,2,6927
29007,1979,11,24017
29007,1980,9,24697
29007,1981,6,24362
29007,1982,7,24045
29007,1983,9,23670
29007,1984,9,23450
29007,1985,5,23284
29007,1986,9,22804
29007,1987,14,22547
29007,1988,8,22172
29007,1990,11,21549
29007,1991,12,21838
29007,1994,12,22373
29009,1979,4,22566
29009,1980,4,22704
29009,1981,5,22746
29009,1982,6,22934
29009,1983,7,23232
29009,1984,1,23666
29009,1985,5,23911
29009,1986,11,24057
29009,1987,4,24628
29009,1988,5,24897
29009,1989,12,25006
29009,1995,15,29411
29009,1998,10,31290
29011,1981,2,10192
29011,1982,6,10125
29011,1983,2,10351
29011,1984,1,10332
29011,1985,1,10256
29011,1986,4,10163
29011,1987,3,10268
29011,1988,3,10264
29013,1979,2,14303
29013,1980,1,14469
29013,1981,3,14234
29013,1982,2,13942
29013,1983,4,14133
29013,1984,5,14116
29013,1985,3,13986
29013,1986,4,13846
29013,1987,3,13886
29013,1988,3,13981
29015,1979,4,10247
29015,1980,2,11233
29015,1981,1,11036
29015,1982,5,11135
29015,1983,2,11208
29015,1984,2,11384
29015,1985,3,11646
29015,1986,5,11756
29015,1987,7,11793
29015,1988,4,11980
29017,1979,2,9571
29017,1980,2,9708
29017,1981,1,9673
29017,1982,2,9532
29017,1983,2,9575
29017,1984,3,9548
29017,1985,4,9663
29017,1986,2,9663
29017,1987,2,9756
29017,1988,4,9798
29019,1979,5,94629
29019,1980,8,97299
29019,1981,12,98933
29019,1982,12,99657
29019,1983,10,100085
29019,1984,16,101005
29019,1985,7,101296
29019,1986,17,102429
29019,1987,19,103583
29019,1988,5,105377
29019,1989,11,107136
29019,1990,14,108116
29019,1991,18,110852
29019,1992,13,113117
29019,1993,15,115647
29019,1994,14,118066
29019,1995,14,120596
29019,1996,10,123303
29019,1997,13,125726
29019,1998,13,127135
29021,1979,21,82665
29021,1980,22,82022
29021,1981,22,81007
29021,1982,22,80274
29021,1983,26,79799
29021,1984,17,79200
29021,1985,19,78831
29021,1986,35,78623
29021,1987,25,78054
29021,1988,31,77174
29021,1989,29,76902
29021,1990,19,76667
29021,1991,17,76993
29021,1992,24,77524
29021,1993,24,78030
29021,1994,21,77942
29021,1995,24,77654
29021,1996,25,77836
29021,1997,26,78198
29021,1998,20,78763
29023,1979,4,35786
29023,1980,9,35571
29023,1981,7,35483
29023,1982,12,35240
29023,1983,8,35440
29023,1984,9,36111
29023,1985,9,35928
29023,1986,8,35686
29023,1987,14,35777
29023,1988,12,35499
29023,1989,11,35683
29023,1991,14,36574
29023,1992,13,36800
29023,1993,10,37162
29023,1994,16,37329
29023,1996,19,37645
29023,1997,16,37684
29023,1998,15,37821
29025,1980,2,7795
29025,1981,1,7730
29025,1982,2,7619
29025,1983,1,7496
29025,1984,1,7384
29025,1985,3,7390
29025,1987,3,7458
29025,1988,2,7495
29027,1979,5,29894
29027,1980,3,30627
29027,1981,6,30544
29027,1982,9,30415
29027,1983,5,30676
29027,1984,5,30515
29027,1985,3,29738
29027,1986,5,29513
29027,1987,7,30119
29027,1988,5,30394
29029,1979,2,18486
29029,1980,1,19048
29029,1981,3,19538
29029,1982,5,19849
29029,1983,5,20684
29029,1984,6,21860
29029,1985,4,22784
29029,1986,7,23531
29029,1987,2,24215
29029,1988,14,24781
