FIPS,Year,HeartDeaths,Population
36103,1991,1427,1266986
36103,1992,1486,1274695
36103,1993,1404,1283824
36103,1994,1338,1290126
36103,1995,1309,1295870
36103,1996,1351,1301242
36103,1997,1289,1308351
36103,1998,1302,1319948
36105,1979,158,62871
36105,1980,154,61611
36105,1981,158,60787
36105,1982,144,60149
36105,1983,146,61318
36105,1984,145,61112
36105,1985,154,61441
36105,1986,142,62257
36105,1987,135,63040
36105,1988,131,64267
36105,1989,140,64986
36105,1990,108,65158
36105,1991,98,66047
36105,1992,111,66926
36105,1993,120,67697
36105,1994,102,67714
36105,1995,109,67823
36105,1996,71,68194
36105,1997,92,68144
36105,1998,88,68383
36107,1979,59,48076
36107,1980,67,48009
36107,1981,75,48420
36107,1982,69,48151
36107,1983,48,48034
36107,1984,55,48084
36107,1985,52,48789
36107,1986,64,48686
36107,1987,63,48770
36107,1988,62,49574
36107,1989,53,49568
36107,1990,48,49993
36107,1991,53,50386
36107,1992,55,50571
36107,1993,66,50704
36107,1994,37,50562
36107,1995,58,49937
36107,1996,61,49549
36107,1997,54,49383
36107,1998,45,49296
36109,1979,91,84351
36109,1980,99,84207
36109,1981,82,85243
36109,1982,69,85481
36109,1983,85,85781
36109,1984,75,86005
36109,1985,66,86579
36109,1986,82,86424
36109,1987,54,86856
36109,1988,61,88324
36109,1989,72,89641
36109,1990,54,90381
36109,1991,75,91427
36109,1992,58,91777
36109,1993,59,92127
36109,1994,57,92354
36109,1995,55,92616
36109,1996,54,91878
36109,1997,56,91760
36109,1998,46,91461
36111,1979,287,151496
36111,1980,287,150018
36111,1981,259,149446
36111,1982,265,149461
36111,1983,288,150028
36111,1984,257,151112
36111,1985,259,151227
36111,1986,258,151133
36111,1987,254,152991
36111,1988,228,154000
36111,1989,226,155291
36111,1990,242,156052
36111,1991,208,159280
36111,1992,199,161062
36111,1993,244,162563
36111,1994,236,162072
36111,1995,186,162099
36111,1996,198,162758
36111,1997,173,163512
36111,1998,175,164274
36113,1979,119,52209
36113,1980,105,51907
36113,1981,108,52262
36113,1982,106,51927
36113,1983,82,52017
36113,1984,78,51958
36113,1985,90,52239
36113,1986,79,52324
36113,1987,84,53181
36113,1988,80,53816
36113,1989,62,54610
36113,1990,76,55534
36113,1991,73,56357
36113,1992,63,56872
36113,1993,79,57757
36113,1994,75,57969
36113,1995,82,58216
36113,1996,68,58179
36113,1997,54,58276
36113,1998,59,58323
36115,1979,125,52550
36115,1980,94,51931
36115,1981,103,51741
36115,1982,105,51837
36115,1983,119,51996
36115,1984,93,52436
36115,1985,99,52946
36115,1986,82,53577
36115,1987,110,54377
36115,1988,85,55120
36115,1989,66,55592
36115,1990,69,56000
36115,1991,77,56605
36115,1992,71,56928
36115,1993,85,57292
36115,1994,79,57332
36115,1995,65,57543
36115,1996,62,57521
36115,1997,61,57060
36115,1998,46,56884
36117,1979,139,83381
36117,1980,155,81161
36117,1981,105,81814
36117,1982,140,82182
36117,1983,120,82016
36117,1984,125,82423
36117,1985,118,82362
36117,1986,114,82797
36117,1987,102,82820
36117,1988,97,83526
36117,1989,92,84096
36117,1990,102,84682
36117,1991,88,85638
36117,1992,76,86249
36117,1993,93,87077
36117,1994,87,87495
36117,1995,76,87930
36117,1996,93,88185
36117,1997,76,88338
36117,1998,77,88622
36119,1979,1391,825705
36119,1980,1435,821166
36119,1981,1345,819578
36119,1982,1285,817819
36119,1983,1292,820876
36119,1984,1274,825141
36119,1985,1204,822010
36119,1986,1115,819924
36119,1987,1118,820145
36119,1988,1071,821932
36119,1989,1001,821677
36119,1990,1002,819766
36119,1991,943,822171
36119,1992,889,827715
36119,1993,842,832040
36119,1994,833,835547
36119,1995,795,839228
36119,1996,820,842635
36119,1997,793,845646
36119,1998,721,851426
36121,1979,48,38800
36121,1980,50,37989
36121,1981,54,38128
36121,1982,60,38471
36121,1983,57,38505
36121,1984,58,38647
36121,1985,48,38674
36121,1986,53,39178
36121,1987,58,39692
36121,1988,68,39839
36121,1989,53,39997
36121,1990,53,40224
36121,1991,46,40872
36121,1992,57,41015
36121,1993,37,41093
36121,1994,50,41151
36121,1995,39,41283
36121,1996,40,41503
36121,1997,39,41262
36121,1998,32,41018
36123,1979,44,19837
36123,1980,34,20085
36123,1981,39,19981
36123,1982,44,20002
36123,1983,28,20161
36123,1984,35,20200
36123,1985,26,20065
36123,1986,29,20142
36123,1987,37,20348
36123,1988,33,20574
36123,1989,24,20918
36123,1990,17,21234
36123,1991,29,21461
36123,1992,22,21555
36123,1993,30,21885
36123,1994,24,22249
36123,1995,22,22350
36123,1996,22,22495
36123,1997,25,22536
36123,1998,23,22635
37001,1979,199,95264
37001,1980,175,95491
37001,1981,218,95896
37001,1982,168,96626
37001,1983,204,96912
37001,1984,184,96896
37001,1985,165,97509
37001,1986,174,98245
37001,1987,158,99592
37001,1988,166,100639
37001,1989,151,101430
37001,1990,178,101918
37001,1991,115,104144
37001,1992,138,105891
37001,1993,151,107495
37001,1994,140,109306
37001,1995,139,111068
37001,1996,120,113373
37001,1997,137,115806
37001,1998,131,117795
37003,1979,31,23917
37003,1980,32,24142
37003,1981,46,24327
37003,1982,28,24631
37003,1983,41,24871
37003,1984,48,25109
37003,1985,35,25279
37003,1986,37,25463
37003,1987,33,25673
37003,1988,34,25892
37003,1989,32,26225
37003,1990,30,26304
37003,1991,36,26808
37003,1992,33,27109
37003,1993,36,27857
37003,1994,39,28554
37003,1995,30,29037
37003,1996,37,29468
37003,1997,33,30132
37003,1998,35,30872
37005,1979,14,9049
37005,1980,18,8984
37005,1981,20,9044
37005,1982,16,9098
37005,1983,9,9045
37005,1984,19,9012
37005,1985,16,8853
37005,1986,17,8805
37005,1987,19,8792
37005,1988,16,8757
37005,1989,15,8810
37005,1990,20,8809
37005,1991,19,8958
37005,1992,14,9037
37005,1993,13,9017
37005,1994,21,9165
37005,1995,14,9307
37005,1996,17,9373
37005,1997,13,9412
37005,1998,12,9546
37007,1979,58,23888
37007,1980,43,24331
37007,1981,51,24103
37007,1982,43,23958
37007,1983,50,23777
37007,1984,49,23596
37007,1985,51,23406
37007,1986,53,23122
37007,1987,56,22851
37007,1988,50,22674
37007,1989,49,22288
37007,1990,41,22003
37007,1991,38,21969
37007,1992,54,22160
37007,1993,49,22863
37007,1994,23,23025
37007,1995,34,22879
37007,1996,43,23239
37007,1997,43,23371
37007,1998,40,23561
37009,1979,42,20602
37009,1980,39,21051
37009,1981,39,21115
37009,1982,49,21101
37009,1983,36,21137
37009,1984,34,21191
37009,1985,32,21159
37009,1986,35,20810
37009,1987,34,20796
37009,1988,31,20725
37009,1989,40,20678
37009,1990,25,20508
37009,1991,18,20657
37009,1992,26,20751
37009,1993,36,20969
37009,1994,36,21255
37009,1995,25,21423
37009,1996,32,21745
37009,1997,26,21871
37009,1998,29,21938
37011,1979,22,13800
37011,1980,34,13859
37011,1981,22,13929
37011,1982,31,13961
37011,1983,27,13978
37011,1984,24,14055
37011,1985,27,14008
37011,1986,22,13936
37011,1987,17,14020
37011,1988,17,14019
37011,1989,20,14007
37011,1990,20,13992
37011,1991,18,14103
37011,1992,16,14224
37011,1993,15,14397
37011,1994,15,14480
37011,1995,26,14599
37011,1996,27,14808
37011,1997,20,14981
37011,1998,26,15092
37013,1979,99,38513
37013,1980,86,38571
37013,1981,80,39167
37013,1982,80,39591
37013,1983,85,39835
37013,1984,94,40120
37013,1985,90,39949
37013,1986,87,39562
37013,1987,101,39503
37013,1988,87,39696
37013,1989,68,39640
37013,1990,67,39697
37013,1991,62,39997
37013,1992,84,40193
37013,1993,79,40538
37013,1994,72,40766
37013,1995,76,41015
37013,1996,79,40921
37013,1997,54,41115
37013,1998,76,41388
37015,1979,61,20079
37015,1980,54,20136
37015,1981,38,20074
37015,1982,42,20105
37015,1983,46,20122
37015,1984,47,20003
37015,1985,51,19926
37015,1986,51,19691
37015,1987,44,19570
37015,1988,46,19381
37015,1989,37,19312
37015,1990,27,19194
37015,1991,41,19196
37015,1992,29,19077
37015,1993,32,19120
37015,1994,34,19078
37015,1995,35,19080
37015,1996,36,18921
37015,1997,28,18757
37015,1998,37,18557
37017,1979,58,29005
37017,1980,69,29402
37017,1981,60,29215
37017,1982,68,28927
37017,1983,59,28547
37017,1984,59,28445
37017,1985,62,28188
37017,1986,53,27954
37017,1987,60,27702
37017,1988,68,27558
37017,1989,76,27427
37017,1990,55,27054
37017,1991,59,27351
37017,1992,51,27564
37017,1993,55,27960
37017,1994,43,28502
37017,1995,53,28786
37017,1996,62,29117
37017,1997,58,29719
37017,1998,54,30043
37019,1979,54,33962
37019,1980,83,34605
37019,1981,81,35843
37019,1982,82,37329
37019,1983,75,38985
37019,1984,74,41231
37019,1985,86,43099
37019,1986,71,44924
37019,1987,80,46451
37019,1988,80,47482
37019,1989,84,48044
37019,1990,70,48776
37019,1991,86,50038
37019,1992,85,51606
37019,1993,70,53617
37019,1994,84,55423
37019,1995,96,57419
37019,1996,108,59716
37019,1997,101,62323
37019,1998,86,64650
37021,1979,318,151405
37021,1980,295,152143
37021,1981,292,152732
37021,1982,282,154202
37021,1983,274,154008
37021,1984,263,155266
37021,1985,245,156737
37021,1986,282,157742
37021,1987,256,158753
37021,1988,242,159896
37021,1989,274,161605
37021,1990,198,162978
37021,1991,257,166004
37021,1992,226,168949
37021,1993,206,172627
37021,1994,232,175702
37021,1995,222,178985
37021,1996,211,181907
37021,1997,214,183988
37021,1998,216,186765
37023,1979,97,68989
37023,1980,107,69996
37023,1981,105,70193
37023,1982,124,70749
37023,1983,124,70143
37023,1984,106,70620
37023,1985,143,71142
37023,1986,108,71156
37023,1987,116,71246
37023,1988,100,71688
37023,1989,122,71804
37023,1990,102,71892
37023,1991,112,72957
37023,1992,118,74177
37023,1993,95,75514
37023,1994,108,77202
37023,1995,94,78655
37023,1996,95,79715
37023,1997,106,81053
37023,1998,127,82312
37025,1979,176,80952
37025,1980,186,82460
37025,1981,187,83974
37025,1982,162,85371
37025,1983,167,85952
37025,1984,163,87105
37025,1985,146,87879
37025,1986,142,88581
37025,1987,149,89661
37025,1988,145,91013
37025,1989,147,92299
37025,1990,140,93714
37025,1991,139,96331
37025,1992,156,98545
37025,1993,130,100113
37025,1994,109,102302
37025,1995,138,105188
37025,1996,127,108491
37025,1997,116,111903
37025,1998,121,116221
37027,1979,96,64321
37027,1980,96,65537
37027,1981,88,65608
37027,1982,96,65612
37027,1983,98,65002
37027,1984,120,65958
37027,1985,84,67096
37027,1986,114,66782
37027,1987,97,67064
37027,1988,102,67714
37027,1989,96,67510
37027,1990,80,67377
37027,1991,98,67783
37027,1992,80,68175
37027,1993,89,68826
37027,1994,95,69212
37027,1995,96,69963
37027,1996,102,70580
37027,1997,105,71302
37027,1998,88,71809
37029,1979,7,5510
37029,1980,18,5568
37029,1981,13,5419
37029,1982,5,5398
37029,1983,8,5421
37029,1984,11,5428
37029,1985,9,5323
37029,1986,12,5316
37029,1987,10,5343
37029,1988,10,5409
37029,1989,14,5525
37029,1993,10,5830
37029,1998,11,6363
37031,1979,65,39465
37031,1980,81,39531
37031,1981,87,40752
37031,1982,101,42078
37031,1983,83,43650
37031,1984,70,45081
37031,1985,84,46231
37031,1986,96,47429
37031,1987,84,48274
37031,1988,64,48726
37031,1989,79,49072
37031,1990,58,49925
37031,1991,65,50524
37031,1992,70,51438
37031,1993,72,52060
37031,1994,73,52449
37031,1995,74,53496
37031,1996,85,54237
37031,1997,76,54977
37031,1998,68,55207
37033,1979,35,19643
37033,1980,52,19904
37033,1981,28,20046
37033,1982,31,20511
37033,1983,37,20466
37033,1984,28,20555
37033,1985,34,20546
37033,1986,35,20390
37033,1987,38,20183
37033,1988,32,19949
37033,1989,31,19762
37033,1990,37,19528
37033,1991,23,19649
37033,1992,33,19629
37033,1993,28,19921
37033,1994,29,20159
37033,1995,34,20455
37033,1996,39,20627
37033,1997,27,21400
37033,1998,34,21619
37035,1979,176,99963
37035,1980,152,101769
37035,1981,159,102799
37035,1982,165,103838
37035,1983,198,104799
37035,1984,183,106050
37035,1985,175,107613
37035,1986,180,108425
37035,1987,164,109860
37035,1988,142,111293
37035,1989,176,112188
37035,1990,170,113141
37035,1991,141,115101
37035,1992,151,116449
37035,1993,134,118184
37035,1994,158,120171
37035,1995,155,122434
37035,1996,137,124986
37035,1997,152,127138
37035,1998,140,129623
37037,1979,55,31990
37037,1980,50,32032
37037,1981,64,32496
37037,1982,43,32886
37037,1983,60,33033
37037,1984,50,33633
37037,1985,57,34052
37037,1986,63,34704
37037,1987,55,35042
37037,1988,57,35591
37037,1989,37,36136
37037,1990,55,36561
37037,1991,51,37641
37037,1992,39,38397
37037,1993,46,39079
37037,1994,59,39879
37037,1995,46,40808
37037,1996,58,41969
37037,1997,35,42961
37037,1998,38,43850
37039,1979,33,17543
37039,1980,20,17848
37039,1981,29,17972
37039,1982,37,18085
37039,1983,41,18102
37039,1984,28,18270
37039,1985,20,18340
37039,1986,36,18290
37039,1987,22,18617
37039,1988,32,18785
37039,1989,31,18669
37039,1990,26,18678
37039,1991,31,18838
37039,1992,30,18924
37039,1993,28,19243
37039,1994,31,19733
37039,1995,41,20172
37039,1996,35,20451
37039,1997,34,20935
37039,1998,39,21411
37041,1979,25,11968
37041,1980,23,11873
37041,1981,17,11863
37041,1982,21,11832
37041,1983,30,11905
37041,1984,22,12101
37041,1985,20,12215
37041,1986,25,12344
37041,1987,23,12510
37041,1988,27,12547
37041,1989,22,12472
37041,1990,15,12548
37041,1991,17,12656
37041,1992,25,12777
37041,1993,28,12824
37041,1994,16,12955
37041,1995,24,12989
37041,1996,17,13218
37041,1997,23,13257
37041,1998,24,13304
37043,1979,14,6056
37043,1980,19,6197
37043,1981,15,6353
37043,1982,15,6427
37043,1983,9,6453
37043,1984,12,6547
37043,1985,13,6509
37043,1986,7,6643
37043,1987,12,6641
37043,1988,10,6652
37043,1989,12,6588
37043,1990,12,6595
37043,1991,15,6673
37043,1992,11,6688
37043,1993,15,6823
37043,1995,14,7138
37043,1996,16,7214
37043,1997,11,7437
37043,1998,11,7627
37045,1979,173,79167
37045,1980,149,80155
37045,1981,187,79860
37045,1982,154,79549
37045,1983,163,78897
37045,1984,147,79403
37045,1985,150,80155
37045,1986,133,79551
37045,1987,134,79443
37045,1988,145,79698
37045,1989,127,80092
37045,1990,136,80162
37045,1991,138,81469
37045,1992,136,82516
37045,1993,136,83414
37045,1994,135,84117
37045,1995,146,85496
37045,1996,145,86702
37045,1997,119,87491
37045,1998,109,88609
37047,1979,95,49221
37047,1980,102,49287
37047,1981,135,49299
37047,1982,108,48927
37047,1983,131,48742
37047,1984,101,48656
37047,1985,122,48476
37047,1986,136,48210
37047,1987,96,48334
37047,1988,96,47746
37047,1989,97,47696
37047,1990,101,47131
37047,1991,101,47315
37047,1992,85,47809
37047,1993,102,48384
37047,1994,96,48903
37047,1995,95,49311
37047,1996,104,49947
37047,1997,92,50595
37047,1998,91,51076
37049,1979,100,69284
37049,1980,87,69407
37049,1981,108,70473
37049,1982,94,71865
37049,1983,108,72786
37049,1984,89,74786
37049,1985,93,77049
37049,1986,109,77311
37049,1987,87,76931
37049,1988,117,78010
37049,1989,104,78176
37049,1990,95,78469
37049,1991,87,79810
37049,1992,94,80996
37049,1993,109,80467
37049,1994,91,80589
37049,1995,92,81889
37049,1996,99,83316
37049,1997,88,84747
37049,1998,88,85433
37051,1979,269,241352
37051,1980,261,244270
37051,1981,258,246844
37051,1982,232,248162
37051,1983,277,251652
37051,1984,295,255228
37051,1985,282,257878
37051,1986,291,257782
37051,1987,302,260962
37051,1988,309,260151
37051,1989,251,267381
37051,1990,310,269075
37051,1991,283,272752
37051,1992,288,275488
37051,1993,281,283090
37051,1994,261,284477
37051,1995,255,287212
37051,1996,272,288177
37051,1997,260,291610
37051,1998,269,291483
37053,1979,19,10836
37053,1980,13,10654
37053,1981,27,10742
37053,1982,10,11076
37053,1983,37,11803
37053,1984,25,12110
37053,1985,22,12002
37053,1986,27,12385
37053,1987,32,12529
37053,1988,26,12728
37053,1989,25,12981
37053,1990,21,13104
37053,1991,20,13478
37053,1992,20,13857
37053,1993,15,14337
37053,1994,19,14895
37053,1995,21,15252
37053,1996,14,15678
37053,1997,25,16070
37053,1998,30,16589
37055,1979,25,12216
37055,1980,40,12889
37055,1981,21,13569
37055,1982,26,14058
37055,1983,30,14572
37055,1984,22,15400
37055,1985,25,16377
37055,1986,30,17692
37055,1987,20,18837
37055,1988,20,20149
37055,1989,23,21271
37055,1990,31,21826
37055,1991,20,22082
37055,1992,15,22488
37055,1993,32,23087
37055,1994,18,23761
37055,1995,30,24701
37055,1996,28,25363
37055,1997,24,26353
37055,1998,31,27179
37057,1979,175,107637
37057,1980,163,109379
37057,1981,208,110721
37057,1982,173,111686
37057,1983,173,112408
37057,1984,199,113985
37057,1985,184,115223
37057,1986,184,116038
37057,1987,199,118454
37057,1988,178,118951
37057,1989,184,120034
37057,1990,153,120888
37057,1991,169,122597
37057,1992,193,123935
37057,1993,176,126265
37057,1994,187,127558
37057,1995,164,129559
37057,1996,168,131950
37057,1997,182,133974
37057,1998,164,136100
37059,1979,36,23379
37059,1980,39,23664
37059,1981,34,24032
37059,1982,31,24202
37059,1983,32,24470
37059,1984,45,24549
37059,1985,53,25067
37059,1986,48,25458
37059,1987,34,25755
37059,1988,31,26031
37059,1989,44,26053
37059,1990,42,26378
37059,1991,32,26852
37059,1992,35,27052
37059,1993,36,27506
37059,1994,31,28210
37059,1995,41,28484
37059,1996,35,29150
37059,1997,35,30151
37059,1998,40,31133
37061,1979,79,39070
37061,1980,79,39355
37061,1981,82,38925
37061,1982,88,38930
37061,1983,99,38681
37061,1984,96,38880
37061,1985,83,38616
37061,1986,80,38319
37061,1987,88,38170
37061,1988,93,37901
37061,1989,75,38057
37061,1990,61,37805
37061,1991,66,38387
37061,1992,47,39291
37061,1993,71,40316
37061,1994,82,41272
37061,1995,53,42298
37061,1996,64,43224
37061,1997,56,44060
37061,1998,57,44861
37063,1979,274,145656
37063,1980,240,147019
37063,1981,249,148692
37063,1982,239,150050
37063,1983,208,151665
37063,1984,239,154196
37063,1985,252,157244
37063,1986,203,161462
37063,1987,203,165184
37063,1988,196,167610
37063,1989,183,171315
37063,1990,182,173784
37063,1991,168,178982
37063,1992,172,182763
37063,1993,178,186737
37063,1994,174,189660
37063,1995,190,192964
37063,1996,184,196786
37063,1997,187,201579
37063,1998,170,205579
37065,1979,95,54215
37065,1980,97,53884
37065,1981,108,54092
37065,1982,98,54469
37065,1983,122,54581
37065,1984,116,54546
37065,1985,103,55241
37065,1986,114,55595
37065,1987,96,55848
37065,1988,92,56079
37065,1989,101,54793
37065,1990,98,53865
37065,1991,94,53641
37065,1992,95,53521
37065,1993,112,53492
37065,1994,98,53608
37065,1995,88,53994
37065,1996,82,54057
37065,1997,77,53866
37065,1998,93,53398
37067,1979,376,232739
37067,1980,412,234261
37067,1981,380,236890
37067,1982,398,238755
37067,1983,396,240379
37067,1984,375,242311
37067,1985,347,245462
37067,1986,384,246493
37067,1987,389,249715
37067,1988,329,251012
37067,1989,326,251936
37067,1990,290,252511
37067,1991,326,256208
37067,1992,322,259160
37067,1993,304,263556
37067,1994,304,268811
37067,1995,296,273145
37067,1996,293,277414
37067,1997,280,281143
37067,1998,286,284071
37069,1979,69,28265
37069,1980,61,28533
37069,1981,73,28825
37069,1982,55,29201
37069,1983,66,29550
37069,1984,73,30091
37069,1985,50,30980
37069,1986,62,32256
37069,1987,53,33161
37069,1988,53,33473
37069,1989,57,34043
37069,1990,63,34423
37069,1991,63,35367
37069,1992,45,36019
37069,1993,52,37129
37069,1994,55,38253
37069,1995,32,39553
37069,1996,64,40859
37069,1997,49,41744
37069,1998,45,42773
37071,1979,325,154559
37071,1980,338,157193
37071,1981,323,158881
37071,1982,317,160319
37071,1983,333,160443
37071,1984,296,162308
37071,1985,350,164696
37071,1986,352,164193
37071,1987,313,164826
37071,1988,284,166163
37071,1989,335,166756
37071,1990,291,166806
37071,1991,295,168739
37071,1992,289,169636
37071,1993,276,170745
