FIPS,Year,SuicDeaths,Population
28127,1988,4,22441
28129,1979,2,14384
28129,1981,1,14073
28129,1982,2,14061
28129,1983,2,13953
28129,1984,1,13954
28129,1985,1,14355
28129,1987,1,14106
28129,1988,1,14071
28131,1979,2,9214
28131,1980,1,9342
28131,1984,1,9648
28131,1985,1,9800
28131,1986,1,10058
28131,1987,1,10265
28131,1988,1,10199
28133,1979,2,33246
28133,1980,2,33397
28133,1982,4,33742
28133,1983,3,33839
28133,1984,3,33613
28133,1985,2,33321
28133,1986,2,33034
28133,1987,3,32231
28133,1988,3,31925
28135,1979,3,16468
28135,1980,1,16333
28135,1981,2,15601
28135,1982,2,15334
28135,1983,3,15207
28135,1986,1,14804
28135,1987,2,15273
28137,1979,3,19634
28137,1981,2,19484
28137,1983,2,19518
28137,1984,3,19578
28137,1985,1,19964
28137,1988,1,20241
28139,1979,2,17853
28139,1980,2,17706
28139,1981,2,17431
28139,1982,6,17233
28139,1984,3,17308
28139,1985,1,17287
28139,1986,7,17317
28139,1987,3,17786
28139,1988,3,17625
28141,1979,1,17207
28141,1982,1,17848
28141,1983,2,17020
28141,1984,4,16670
28141,1986,2,16461
28141,1987,3,16436
28141,1988,3,16419
28143,1980,2,9131
28143,1983,1,8752
28143,1985,1,8317
28143,1986,4,8250
28143,1987,1,8105
28143,1988,2,7771
28145,1979,4,20427
28145,1980,3,20474
28145,1981,1,20625
28145,1982,2,20243
28145,1983,3,20170
28145,1984,7,20145
28145,1986,2,20738
28145,1987,3,20726
28145,1988,3,20593
28147,1980,1,13067
28147,1981,1,12848
28147,1982,4,12806
28147,1983,2,12856
28147,1985,2,12795
28147,1986,1,13076
28147,1987,2,13095
28147,1988,1,13131
28149,1979,1,48778
28149,1980,6,49354
28149,1981,5,49485
28149,1982,3,49138
28149,1983,6,48301
28149,1984,3,48718
28149,1985,5,48324
28149,1986,5,47639
28149,1987,4,46488
28149,1988,3,46348
28151,1979,4,70365
28151,1980,4,69478
28151,1981,5,69177
28151,1982,2,69460
28151,1983,4,68428
28151,1984,5,68396
28151,1985,7,68272
28151,1986,6,67538
28151,1987,4,67185
28151,1988,7,66166
28151,1989,12,64785
28153,1979,2,18152
28153,1982,3,18589
28153,1983,1,18542
28153,1985,4,18690
28153,1987,1,18814
28153,1988,1,18511
28155,1980,2,9563
28155,1981,1,9520
28155,1984,1,9647
28155,1985,4,9633
28157,1979,2,9545
28157,1980,1,9432
28157,1982,1,9526
28157,1983,1,9566
28157,1984,2,9523
28159,1979,1,18548
28159,1980,1,18391
28159,1981,6,18074
28159,1982,4,17914
28159,1983,4,17672
28159,1984,3,17965
28159,1985,1,18018
28159,1986,2,18190
28159,1987,2,18010
28161,1980,3,12290
28161,1981,1,12210
28161,1982,1,12075
28161,1983,1,12098
28161,1984,2,11946
28161,1985,1,11604
28161,1986,2,11486
28161,1987,1,11278
28161,1988,1,11178
28163,1979,3,26095
28163,1980,1,25875
28163,1981,2,26241
28163,1982,1,25979
28163,1983,5,25743
28163,1985,4,25683
28163,1986,4,25234
28163,1987,1,24675
28163,1988,3,24371
29001,1979,2,23227
29001,1980,3,23331
29001,1981,4,23610
29001,1982,2,23931
29001,1984,5,24042
29001,1985,1,23800
29001,1986,1,23201
29001,1987,1,23215
29001,1988,2,22933
29003,1979,2,12852
29003,1981,2,13136
29003,1982,2,13242
29003,1983,2,13453
29003,1984,1,13599
29003,1985,3,13514
29003,1986,1,13382
29003,1988,1,13492
29005,1982,1,7971
29007,1979,1,24017
29007,1980,1,24697
29007,1981,3,24362
29007,1982,1,24045
29007,1983,4,23670
29007,1984,4,23450
29007,1985,3,23284
29007,1986,2,22804
29007,1987,3,22547
29007,1988,4,22172
29009,1979,1,22566
29009,1980,3,22704
29009,1981,2,22746
29009,1982,4,22934
29009,1983,6,23232
29009,1984,3,23666
29009,1985,2,23911
29009,1986,3,24057
29009,1987,1,24628
29009,1988,7,24897
29011,1979,2,10228
29011,1980,2,10262
29011,1981,2,10192
29011,1982,5,10125
29011,1983,3,10351
29011,1984,1,10332
29011,1985,1,10256
29011,1987,1,10268
29011,1988,2,10264
29013,1979,1,14303
29013,1980,1,14469
29013,1981,3,14234
29013,1982,1,13942
29013,1983,3,14133
29013,1984,2,14116
29013,1985,2,13986
29013,1986,4,13846
29013,1987,3,13886
29013,1988,6,13981
29015,1979,1,10247
29015,1981,2,11036
29015,1982,2,11135
29015,1983,2,11208
29015,1984,3,11384
29015,1985,3,11646
29015,1986,1,11756
29015,1987,4,11793
29015,1988,2,11980
29017,1980,1,9708
29017,1981,2,9673
29017,1982,1,9532
29017,1983,2,9575
29017,1984,2,9548
29019,1979,9,94629
29019,1980,12,97299
29019,1981,9,98933
29019,1982,13,99657
29019,1983,20,100085
29019,1984,13,101005
29019,1985,9,101296
29019,1986,9,102429
29019,1987,11,103583
29019,1988,13,105377
29019,1989,17,107136
29019,1990,14,108116
29019,1991,14,110852
29019,1993,12,115647
29019,1994,12,118066
29019,1995,11,120596
29019,1996,18,123303
29019,1997,15,125726
29019,1998,18,127135
29021,1979,10,82665
29021,1980,10,82022
29021,1981,9,81007
29021,1982,11,80274
29021,1983,9,79799
29021,1984,15,79200
29021,1985,13,78831
29021,1986,9,78623
29021,1987,8,78054
29021,1988,10,77174
29021,1989,12,76902
29021,1990,13,76667
29021,1992,12,77524
29023,1979,1,35786
29023,1980,3,35571
29023,1981,4,35483
29023,1982,3,35240
29023,1983,2,35440
29023,1984,3,36111
29023,1985,3,35928
29023,1986,8,35686
29023,1987,7,35777
29023,1988,9,35499
29025,1979,1,7955
29025,1980,2,7795
29025,1981,1,7730
29025,1982,2,7619
29025,1983,3,7496
29025,1984,2,7384
29025,1985,4,7390
29025,1986,2,7418
29025,1987,1,7458
29027,1979,5,29894
29027,1980,4,30627
29027,1981,9,30544
29027,1982,6,30415
29027,1983,8,30676
29027,1984,5,30515
29027,1985,8,29738
29027,1986,6,29513
29027,1987,8,30119
29027,1988,4,30394
29029,1979,1,18486
29029,1980,1,19048
29029,1981,4,19538
29029,1982,5,19849
29029,1983,4,20684
29029,1984,2,21860
29029,1985,5,22784
29029,1986,7,23531
29029,1987,3,24215
29029,1988,8,24781
29031,1979,5,54504
29031,1980,3,55812
29031,1981,7,56152
29031,1982,5,55909
29031,1983,6,55904
29031,1984,8,55949
29031,1985,4,56564
29031,1986,6,56852
29031,1987,11,56883
29031,1988,6,57260
29031,1995,11,61392
29033,1979,1,10988
29033,1980,1,11070
29033,1981,1,10852
29033,1982,2,10643
29033,1983,1,10515
29033,1984,1,10403
29033,1987,2,9946
29035,1979,2,5287
29035,1980,1,5097
29035,1983,2,5204
29035,1984,1,5189
29035,1985,1,5235
29035,1986,1,5173
29035,1988,1,5137
29037,1979,7,47740
29037,1980,5,49016
29037,1981,7,50054
29037,1982,8,50335
29037,1983,8,50884
29037,1984,4,52297
29037,1985,10,53310
29037,1986,7,54625
29037,1987,4,56392
29037,1988,8,57941
29037,1995,10,69023
29037,1996,13,70303
29037,1998,11,74426
29039,1979,1,10505
29039,1980,1,10807
29039,1981,2,10851
29039,1982,2,10861
29039,1983,2,10904
29039,1985,2,10830
29039,1986,3,10843
29039,1987,2,10675
29039,1988,1,10646
29041,1979,1,9901
29041,1980,2,9558
29041,1981,6,9518
29041,1982,1,9413
29041,1983,3,9226
29041,1984,2,9129
29041,1985,1,8945
29041,1987,1,8568
29041,1988,1,8425
29043,1979,1,21060
29043,1981,2,21535
29043,1982,1,21669
29043,1983,5,22372
29043,1984,3,23284
29043,1985,5,24400
29043,1986,1,25660
29043,1987,6,27318
29043,1988,3,28696
29045,1979,3,7599
29045,1982,1,7657
29045,1983,1,7572
29045,1987,1,7284
29045,1988,1,7107
29047,1979,14,132860
29047,1980,20,132726
29047,1981,22,132416
29047,1982,14,132791
29047,1983,21,132450
29047,1984,22,134278
29047,1985,18,136658
29047,1986,19,138253
29047,1987,13,140814
29047,1988,14,142600
29047,1989,16,144893
29047,1990,18,147158
29047,1991,19,150431
29047,1992,10,152622
29047,1993,20,155488
29047,1994,21,158017
29047,1995,20,160336
29047,1996,22,163558
29047,1997,17,167159
29047,1998,22,169574
29049,1979,1,14525
29049,1980,1,14872
29049,1981,1,15023
29049,1982,2,14902
29049,1983,3,14708
29049,1985,1,14867
29049,1986,2,14945
29049,1987,5,14918
29049,1988,2,15039
29051,1979,3,52197
29051,1980,7,54281
29051,1981,4,55171
29051,1982,4,56008
29051,1983,7,56718
29051,1984,6,57221
29051,1985,13,57744
29051,1986,11,59286
29051,1987,10,59356
29051,1988,7,59480
29051,1991,10,61220
29051,1996,10,65441
29051,1998,13,66780
29053,1979,1,13361
29053,1980,5,13599
29053,1981,1,13508
29053,1982,2,13308
29053,1984,2,13730
29053,1985,1,13638
29053,1986,2,13789
29053,1987,1,13667
29053,1988,3,13822
29055,1979,4,16572
29055,1980,3,17051
29055,1981,1,17194
29055,1982,1,16945
29055,1983,3,17083
29055,1984,5,17302
29055,1985,2,17069
29055,1986,2,17068
29055,1987,3,17322
29055,1988,3,17534
29057,1979,1,6602
29057,1981,1,6584
29057,1982,4,6629
29057,1983,1,6676
29057,1984,1,6633
29057,1988,1,6650
29059,1980,1,11189
29059,1981,2,11023
29059,1983,2,11151
29059,1984,2,11360
29059,1985,4,11266
29059,1987,1,11381
29059,1988,1,11481
29061,1981,1,8122
29061,1982,1,7920
29061,1983,1,7856
29061,1984,1,7718
29061,1985,1,7572
29061,1988,1,7366
29063,1979,1,7575
29063,1982,2,7572
29063,1983,3,7589
29063,1986,1,7753
29065,1979,1,13699
29065,1980,4,13585
29065,1981,3,13694
29065,1982,1,13537
29065,1983,1,13416
29065,1984,4,13355
29065,1985,2,12977
29065,1986,1,12757
29065,1987,1,12650
29065,1988,1,12695
29067,1979,1,10460
29067,1980,1,10854
29067,1982,2,10963
29067,1983,3,11008
29067,1985,1,11046
29067,1986,3,10801
29067,1987,1,10753
29069,1979,8,34925
29069,1980,3,34114
29069,1981,4,33754
29069,1982,3,33497
29069,1983,2,33170
29069,1984,3,32552
29069,1985,6,31928
29069,1986,2,31247
29069,1987,5,30760
29069,1988,2,30718
29071,1979,10,67956
29071,1980,4,68067
29071,1981,4,68369
29071,1982,3,68370
29071,1983,6,68822
29071,1984,10,70069
29071,1985,7,71624
29071,1986,13,72373
29071,1987,7,73323
29071,1988,9,74530
29071,1995,15,82919
29071,1996,13,84672
29071,1997,16,85918
29071,1998,13,86786
29073,1980,2,12015
29073,1981,1,12079
29073,1982,2,12118
29073,1983,2,12183
29073,1984,3,12263
29073,1986,4,12297
29073,1987,1,12443
29073,1988,2,12413
29075,1979,1,7137
29075,1983,1,6823
29075,1984,1,6860
29077,1979,19,174623
29077,1980,21,176367
29077,1981,19,177088
29077,1982,20,177531
29077,1983,24,179955
29077,1984,25,182407
29077,1985,18,185641
29077,1986,21,187894
29077,1987,26,190392
29077,1988,23,192112
29077,1989,30,193689
29077,1990,34,195547
29077,1991,19,199786
29077,1992,21,204224
29077,1993,33,208587
29077,1994,27,213085
29077,1995,24,216399
29077,1996,35,217283
29077,1997,32,219448
29077,1998,21,221601
29079,1981,1,10808
29079,1982,1,10604
29079,1984,3,10300
29079,1985,1,10150
29079,1986,2,9880
29079,1987,1,9784
29079,1988,2,9585
29081,1979,3,8927
29081,1980,3,8930
29081,1981,1,8904
29081,1982,2,8909
29081,1983,3,8801
29081,1984,1,8565
29081,1987,1,7755
29081,1988,2,7599
29083,1979,3,17810
29083,1980,3,17847
29083,1981,4,17724
29083,1983,4,17616
29083,1984,3,17743
29083,1985,2,18061
29083,1986,2,17995
29083,1987,4,17945
29083,1988,2,17996
29085,1980,1,5890
29085,1982,1,5876
29085,1983,2,6010
29085,1985,2,6256
29085,1986,1,6292
29085,1987,2,6406
29087,1979,2,6400
29087,1981,1,6121
29087,1983,3,5938
29087,1986,2,5679
29087,1987,1,5523
29089,1980,1,9103
29089,1982,1,9128
29089,1984,1,8877
29089,1987,1,8804
29089,1988,2,8729
29091,1979,1,27001
29091,1980,3,26975
29091,1981,3,27041
29091,1982,2,27087
29091,1983,1,27516
29091,1984,1,27952
29091,1985,5,27791
29091,1986,3,27821
29091,1987,3,27885
29091,1988,1,28130
29093,1979,1,10471
29093,1980,2,10338
29093,1982,1,10141
29093,1983,3,10250
29093,1985,1,9823
29093,1987,2,9667
29095,1979,88,600837
29095,1980,87,598808
29095,1981,88,597379
29095,1982,93,595484
29095,1983,91,594706
29095,1984,83,596853
29095,1985,84,599555
29095,1986,92,600559
29095,1987,107,601781
29095,1988,98,602258
29095,1989,75,598777
29095,1990,89,597519
29095,1991,104,599160
29095,1992,93,600649
29095,1993,77,602770
29095,1994,72,604587
29095,1995,83,605600
29095,1996,103,611963
29095,1997,83,615138
29095,1998,81,615955
29097,1979,11,81413
29097,1980,6,81820
29097,1981,9,82517
29097,1982,11,82594
29097,1983,8,82179
29097,1984,8,82672
29097,1985,10,83000
29097,1986,14,83149
29097,1987,13,83637
29097,1988,8,83721
29097,1989,11,84029
29097,1991,19,84915
29097,1992,14,86231
29097,1993,15,87998
29097,1994,13,89775
29097,1995,13,91520
29097,1997,17,94740
29097,1998,11,95801
29099,1979,18,140556
29099,1980,11,142439
29099,1981,8,144295
29099,1982,15,144818
29099,1983,15,146115
29099,1984,18,148290
29099,1985,14,151370
29099,1986,22,153194
29099,1987,19,156210
29099,1988,20,159569
29099,1989,29,162829
29099,1990,17,165646
29099,1991,23,168796
29099,1992,23,170682
29099,1993,17,173211
29099,1994,17,175526
29099,1995,28,178187
29099,1996,18,181101
29099,1997,26,184225
29099,1998,22,186539
29101,1979,1,37292
29101,1980,1,37559
29101,1981,2,37455
29101,1982,5,37337
29101,1983,5,37224
29101,1984,3,37104
29101,1985,1,37275
29101,1986,5,37442
29101,1987,4,38216
29101,1988,4,38872
29101,1989,10,40169
29103,1981,1,4951
29103,1983,1,4839
29103,1986,1,4425
29103,1987,1,4438
29105,1979,3,22919
29105,1980,6,22984
29105,1981,5,23015
29105,1982,3,23124
29105,1983,3,23391
29105,1984,4,23980
29105,1985,6,24165
29105,1986,4,24163
29105,1987,5,24531
29105,1988,4,24994
29107,1979,2,26967
29107,1980,2,27672
29107,1981,5,27685
29107,1982,2,27447
29107,1983,1,27429
29107,1984,3,27794
29107,1985,3,27876
29107,1986,7,28056
29107,1987,2,28142
29107,1988,6,28483
29109,1979,3,26693
29109,1980,5,26786
29109,1981,1,26587
29109,1982,1,26362
29109,1983,5,26962
29109,1984,6,27014
29109,1985,2,27096
29109,1986,7,27257
29109,1987,2,27288
29109,1988,2,27567
29111,1981,1,10254
29111,1983,3,10200
29111,1984,1,10047
29111,1986,1,9701
29113,1979,1,19991
29113,1982,1,21173
29113,1983,3,21698
29113,1984,4,22388
29113,1985,1,23421
29113,1986,5,24507
29113,1987,2,25522
29113,1988,5,26360
29115,1980,3,13952
29115,1981,2,13956
29115,1982,1,13940
29115,1983,2,13800
29115,1984,1,13568
29115,1985,1,13219
29115,1986,2,12818
29115,1987,2,12590
29115,1988,2,12432
29117,1979,4,14620
29117,1980,4,14366
29117,1981,3,14271
29117,1983,2,14071
29117,1984,1,13899
29117,1985,4,13496
29117,1986,2,13449
29117,1987,2,13417
29117,1988,2,13427
29119,1979,2,14307
29119,1980,1,14079
29119,1981,1,14155
29119,1983,2,14656
29119,1984,3,14717
29119,1985,2,14780
29119,1986,1,15043
29119,1987,2,15316
29119,1988,2,15593
29121,1979,2,14648
29121,1980,6,14927
29121,1981,2,15244
29121,1982,2,14972
29121,1983,2,14865
29121,1984,1,14866
29121,1985,4,14688
29121,1987,4,14384
29123,1980,2,9920
29123,1981,1,10065
29123,1983,3,9794
29123,1985,1,9978
29123,1986,1,10202
29123,1987,1,10140
29123,1988,1,10187
29125,1979,3,7313
29125,1980,1,7089
29125,1982,2,7145
29125,1983,1,7307
29125,1984,2,7282
29125,1985,1,7267
29125,1987,2,7580
29125,1988,2,7461
29127,1979,1,26026
29127,1980,2,26447
29127,1981,2,26501
29127,1982,2,26610
29127,1983,2,26552
29127,1984,2,26203
29127,1985,4,25996
29127,1986,2,25657
29127,1987,3,25501
29127,1988,4,25383
29129,1979,1,4084
29129,1981,1,4319
29129,1984,2,3920
29129,1985,1,3744
29129,1987,2,3442
29129,1988,1,3386
29131,1979,2,17222
29131,1980,2,17346
29131,1981,2,17601
29131,1982,2,17758
29131,1983,1,18035
29131,1984,6,18408
29131,1985,5,18812
29131,1986,4,18946
29131,1987,4,19147
29131,1988,4,19020
29133,1980,2,14809
29133,1981,1,14784
29133,1982,1,14773
29133,1983,3,14711
29133,1984,5,14495
29133,1986,4,14036
29133,1987,3,13816
29133,1988,2,13787
29135,1982,1,11318
29135,1983,1,11454
29135,1984,1,11569
29135,1985,2,11452
29135,1986,1,11367
29135,1988,3,11234
29137,1979,2,8913
29137,1980,2,8901
29137,1981,2,8832
29137,1984,2,8546
29137,1985,5,8486
29137,1986,1,8426
29137,1987,1,8237
29137,1988,1,8219
29139,1979,2,10487
29139,1981,2,10588
29139,1983,1,10340
29139,1984,3,10249
29139,1985,4,10175
29139,1986,2,10055
29139,1987,5,10062
29141,1979,1,12639
29141,1980,1,12700
29141,1981,1,12759
29141,1982,3,12923
29141,1983,2,13304
29141,1985,1,13668
29141,1986,1,13790
29141,1987,3,14009
29143,1979,2,21693
29143,1981,4,21575
29143,1982,1,21535
29143,1983,4,21296
29143,1985,1,20716
29143,1986,2,20513
29143,1988,1,19795
29145,1979,3,38179
29145,1980,4,38486
29145,1981,4,38736
29145,1982,5,38691
29145,1983,2,39287
29145,1984,5,39596
29145,1985,6,39967
29145,1986,3,40322
29145,1987,5,40721
29145,1988,6,40923
29145,1994,13,44742
29147,1979,2,20540
29147,1980,1,20515
29147,1981,2,20838
29147,1982,5,20977
29147,1983,1,20953
29147,1984,1,20648
29147,1985,4,20257
29147,1986,2,20044
29147,1987,1,20043
29147,1988,2,19943
29149,1979,2,9657
29149,1980,1,9486
29149,1981,2,9433
29149,1982,1,9157
29149,1984,1,9061
29149,1986,1,8772
29149,1987,1,8680
29149,1988,3,8621
29151,1980,1,11296
29151,1982,1,11220
29151,1983,1,11261
29151,1984,2,11408
29151,1986,1,11276
29151,1988,2,11365
29153,1979,1,7591
29153,1980,2,7491
29153,1983,1,7643
29153,1984,2,7765
29153,1985,3,7749
29153,1986,1,7672
29153,1988,1,7738
29155,1979,1,23368
29155,1980,6,23509
29155,1981,2,23307
29155,1982,2,22740
29155,1983,3,22300
29155,1984,3,22081
29155,1985,3,21576
29155,1986,2,21279
29155,1987,5,20977
29155,1988,2,20872
29157,1980,2,15584
29157,1981,1,15624
29157,1983,3,15373
29157,1984,4,15334
29157,1986,2,15183
29157,1987,4,15180
29157,1988,3,15050
29159,1979,2,34012
29159,1980,4,33733
29159,1981,4,33259
29159,1982,2,33005
29159,1983,2,32783
29159,1984,4,32983
29159,1985,4,32911
29159,1986,4,32742
29159,1987,3,32713
29159,1988,1,32774
29161,1980,7,31989
29161,1981,1,32515
29161,1982,2,32899
29161,1983,4,32999
29161,1984,4,32899
29161,1985,2,32633
29161,1986,8,32530
29161,1987,5,32659
29161,1988,5,32798
29163,1979,2,16425
29163,1980,5,16345
29163,1982,4,15920
29163,1983,3,15724
29163,1984,3,15401
29163,1985,4,15120
29163,1986,3,14980
29163,1987,3,14889
29165,1979,4,45067
29165,1980,4,45232
29165,1981,6,45955
29165,1982,3,46630
29165,1983,10,46660
29165,1984,6,47662
29165,1985,7,48581
29165,1986,8,49696
29165,1987,9,51474
29165,1988,7,53368
29165,1991,11,57759
29165,1992,12,59510
29165,1994,11,62901
29165,1995,10,64367
29167,1979,1,17393
29167,1980,4,17414
29167,1981,1,17703
29167,1982,2,17888
29167,1983,2,18170
29167,1984,2,18345
29167,1985,3,18585
29167,1986,3,18714
29167,1988,4,19538
29169,1979,3,41527
29169,1980,4,41297
29169,1982,1,41938
29169,1983,3,41263
29169,1984,4,40261
29169,1985,3,39656
29169,1986,5,40440
29169,1987,4,39397
29169,1988,2,39017
29171,1981,1,5486
29171,1982,2,5390
29171,1984,2,5108
29171,1986,2,4742
29173,1979,1,8082
29173,1981,2,8351
29173,1982,1,8314
29173,1985,1,8261
29173,1986,2,8116
29173,1987,1,8087
29173,1988,1,8056
29175,1979,3,22883
29175,1980,1,23553
29175,1981,4,23676
29175,1982,6,23410
29175,1983,4,23468
29175,1984,6,23602
29175,1985,9,23911
29175,1986,3,23736
29175,1987,4,23559
29175,1988,3,23253
29177,1979,1,19687
29177,1980,2,20152
29177,1981,1,20210
29177,1983,3,19994
29177,1984,3,20165
29177,1985,2,20425
29177,1986,5,20299
29177,1987,4,20519
29177,1988,1,20685
29179,1980,1,6848
29179,1981,2,6882
29179,1982,1,6727
29179,1983,1,6723
29179,1985,1,6516
29179,1986,2,6255
29179,1988,1,6151
29181,1979,5,11549
29181,1980,5,11661
29181,1981,1,11602
29181,1982,1,11401
29181,1983,2,11327
29181,1984,1,11364
29181,1985,2,11395
29181,1987,4,11199
29181,1988,1,11177
29183,1979,12,134995
29183,1980,16,140740
29183,1981,17,145830
29183,1982,7,148996
29183,1983,12,152475
29183,1984,14,160095
29183,1985,19,167293
29183,1986,25,176619
29183,1987,26,187310
29183,1988,20,195563
29183,1989,14,201967
29183,1990,30,207245
29183,1991,30,212861
29183,1992,26,218120
29183,1993,27,225376
29183,1994,33,230778
29183,1995,27,238794
29183,1996,33,245917
29183,1997,17,253272
29183,1998,38,260718
29185,1979,2,7455
29185,1980,1,7766
29185,1982,2,7723
29185,1983,2,7778
29185,1986,2,7475
29185,1987,2,7465
29186,1979,2,14421
29186,1980,1,14432
29186,1982,2,14199
29186,1983,2,14170
29186,1984,1,14412
29186,1985,1,14510
29186,1987,5,14775
29187,1979,7,38848
29187,1980,1,40126
29187,1981,6,40280
29187,1982,6,39827
29187,1983,8,40332
29187,1984,7,40653
29187,1985,3,41150
29187,1986,4,41479
29187,1987,10,43179
29187,1988,7,44511
29187,1990,12,45611
29187,1994,13,48231
29187,1995,13,49205
29187,1998,10,51087
29189,1979,98,933900
29189,1980,92,935731
29189,1981,89,934652
29189,1982,95,935225
29189,1983,109,933933
29189,1984,116,934057
29189,1985,90,936865
29189,1986,113,935304
29189,1987,121,936865
29189,1988,113,938367
29189,1989,119,938021
29189,1990,107,938786
29189,1991,90,942359
29189,1992,89,944291
29189,1993,99,947700
29189,1994,102,950900
29189,1995,97,951914
29189,1996,108,952376
29189,1997,106,951441
29189,1998,93,947952
29195,1979,2,22950
29195,1980,4,22984
29195,1981,2,22871
29195,1982,4,22852
29195,1983,3,22761
29195,1985,3,22259
29195,1986,6,22136
29195,1987,5,22085
29195,1988,1,21936
29197,1982,1,4408
29197,1983,1,4302
29197,1985,1,4076
29197,1987,1,3870
29197,1988,1,3739
29199,1979,1,5054
29199,1980,2,4865
29199,1981,1,4886
29199,1986,1,4543
29199,1987,1,4440
29201,1979,2,37318
29201,1980,4,37944
29201,1981,3,37742
29201,1982,5,37648
29201,1983,4,37562
29201,1984,5,37494
29201,1985,2,37577
29201,1986,5,37261
29201,1987,13,37442
29201,1988,3,37259
29203,1980,1,7486
29203,1981,2,7537
29203,1982,1,7487
29203,1984,1,7417
29203,1987,2,7118
29205,1980,1,7054
29205,1981,2,7029
29205,1984,1,6730
29205,1986,1,6418
29205,1988,3,6250
29207,1979,1,26806
29207,1980,5,27188
29207,1981,1,26858
29207,1982,4,26558
29207,1983,2,26491
29207,1984,2,26569
